Gene,GFPneg #1,GFPneg #2,GFPneg #3,GFPhigh #1,GFPhigh #2,GFPhigh #3
Fam216b,5.280237169,5.310411758,5.270795474,5.758769291,5.858725621,5.911775265
Paip1,8.646705992,8.580843998,8.628314568,9.126270695,9.214310024,9.181813661
Gm9978,3.884014259,3.923350302,4.083161559,4.470745173,4.475695209,4.60959709
Trak1,9.365825318,9.481133541,9.430850646,9.919809824,10.06016652,9.96302032
Micu1,7.221701769,7.132377856,7.252648504,7.833017132,7.83518624,7.600457025
Gpr125,6.838811058,6.999337102,7.327242987,7.611593851,7.568554413,7.646032736
AI837181,7.303961298,7.405324693,7.286126573,7.867899675,7.972313349,7.813952444
Eml3,7.524175424,7.644695777,7.565993899,8.338841371,8.17552556,7.878478608
Necap2,5.579667628,5.560968413,5.412476875,6.06357982,6.025113819,6.12114264
Hk3,4.806106438,4.808131087,4.965989775,5.550494196,5.274427463,5.411001559
Abca4,4.676740527,4.606460765,4.80562794,5.424713323,5.225742005,5.093245462
D10Jhu81e,7.216920646,7.378312443,7.336969554,7.889999372,7.980202016,7.714965421
Fkbp10,6.064248724,6.072793643,6.021601766,6.721538447,6.416492771,6.66638164
Susd4,7.16511642,6.798750314,6.660419477,7.629992604,7.248080649,7.390212981
Fam214a,7.22439938,7.093076156,7.032411706,7.729639255,7.659066343,7.60474653
Sulf1,4.854683248,4.739619432,4.882322513,5.291801494,5.300447312,5.527915936
Ldlrad4,8.334758418,8.488742271,8.215290561,8.88383843,8.836233177,8.959203833
Suclg2,8.229629088,8.178392726,7.866367646,8.820404623,8.569845985,8.522542412
Hdhd3,4.80697599,4.771899237,4.74425085,5.409906874,5.197031832,5.353280719
Gstz1,8.089135302,8.144822815,7.740013378,8.665549774,8.546388854,8.397773869
AB124611,4.953252261,5.097007502,4.982733859,5.608496274,5.47718862,5.582954469
Nuak1,5.533587612,5.629869789,5.764649378,6.328299052,6.198902017,6.034582082
AI661453,7.174672451,7.35184859,6.955886887,7.711066898,7.765282372,7.634030514
B3galnt2,6.912078182,6.963351592,6.97151602,7.45966425,7.513852668,7.501166492
Dok4,5.760339241,6.038371073,5.823335333,6.278059533,6.498795284,6.471948929
LOC100861738,5.591764722,5.493938003,5.143792266,5.97219648,5.984372166,5.898143096
Ces1f,4.341241873,4.039448014,4.090599683,4.633775755,4.690112187,4.771728875
Sh3bgrl,9.045552017,8.868951752,9.195528668,9.5491733,9.460269492,9.722531966
Lce1g,2.466792189,2.274798772,2.157456813,3.132500146,2.721414535,2.661381482
Iffo2,6.006625221,5.791573831,6.060690324,6.663755013,6.445063051,6.366147693
3632451O06Rik,4.508661995,4.559469175,4.45666281,4.890346468,4.986533142,5.263928714
Klc4,6.563126335,6.820100311,6.660295354,7.202744927,7.332286321,7.122996185
Dao,4.338402785,4.434722329,4.289509845,4.853372776,4.927993101,4.894690523
Zc2hc1a,7.479593955,7.557169786,7.389825211,8.137219335,7.910334724,7.990601434
Setbp1,8.720589035,8.893577624,8.752460868,9.308957409,9.410341634,9.255939512
Plbd2,6.435547683,6.781205063,6.623908731,7.13773417,7.175947296,7.134387481
Ubxn8,7.952246718,8.113714757,7.761651199,8.526583396,8.486498776,8.421855111
Zpbp2,3.290438908,3.169548617,3.416089315,3.827008277,3.837903273,3.8171924
Bri3,6.020615365,6.076535867,5.81691459,6.515855678,6.586604631,6.414179753
A930004D18Rik,5.282325737,5.2441057,5.460496581,5.538852014,6.006131005,6.044470463
4933405D12Rik,5.158997083,4.99885164,5.097099954,5.829205671,5.651856566,5.375801015
Ifna2,3.870712596,3.480906388,3.424755397,4.541873118,3.963154372,3.873167501
Gm16386,5.259837106,5.327012888,5.247558176,5.606835868,5.929390665,5.899433467
H2-Q10,6.639641526,6.599378436,6.745730534,7.316552962,7.258323769,7.007093093
Adam30,3.663247701,3.311745387,3.515805167,4.048446331,4.038393813,3.999832208
Fam86,7.706023795,7.884568536,7.617272441,8.296547921,8.177153058,8.329771931
3110079O15Rik,5.482399341,5.329908125,5.11778108,5.811289761,5.864975981,5.849154818
Cdkn2b,7.923176419,7.923455679,7.70014492,8.2445241,8.442771904,8.454745453
Rpl10a,9.107520473,9.193552061,9.143559034,9.69353284,9.730976095,9.614876265
Otud6a,4.856612746,5.03428216,5.038366531,5.554435691,5.561823152,5.407270746
Flnb,9.140292736,9.380819256,9.174673826,9.838789953,9.670624144,9.78006023
Cab39,9.111509758,9.044016758,8.873934317,9.567811227,9.5793804,9.475704407
Gm5428,9.464343474,9.342176263,9.37115895,9.991378517,10.08908991,9.687804929
1700028D13Rik,3.538978665,3.836754109,3.873798181,4.078846021,4.388217908,4.372296632
Prrg1,4.807290986,4.613088462,4.540962834,5.212579164,5.109168855,5.22657305
Oaz2,7.112945684,7.106115612,6.836223391,7.626955715,7.561391644,7.453061378
Wwp2,7.989723975,8.146046363,7.86809713,8.513074269,8.461764499,8.614922979
Ptger1,6.765490474,6.766744709,7.348398468,7.171423933,7.53095349,7.763361252
Gtf2i,9.04222792,9.110760517,9.212529812,9.612920314,9.651077708,9.685179288
Mon1a,7.155956368,7.379983767,7.298369148,7.823403356,7.858974018,7.7335459
Dcaf8,8.765686698,8.663741899,8.583706143,9.186863447,9.163155207,9.24319468
1700001K23Rik,4.8470087,4.467741157,4.380712711,5.240669472,5.036182627,4.998676865
Tmem82,5.769716632,5.595854903,5.21389388,6.448352907,5.947282649,5.762959978
Rbl2,7.917112328,7.655059466,7.744009939,8.260977141,8.408428791,8.225220211
Pank1,5.551722043,5.761621423,5.910767054,6.085010028,6.307476297,6.409304762
B4galt1,9.420966984,9.554285184,9.22112046,9.904078249,9.889507169,9.977458615
Ggct,5.432374349,5.245443457,5.261053245,5.971921099,5.803389426,5.729759406
Src,7.974959017,7.932057123,7.814073682,8.487323994,8.458016086,8.341787339
Plxnb2,10.06674047,10.33225603,10.11400055,10.66309149,10.66406893,10.75014697
Dcaf6,8.880851524,8.699120039,8.524112382,9.258541696,9.296331998,9.111839413
Klk8,5.456658232,5.576555261,5.62531859,6.025366042,6.045809219,6.148466179
Itgb1bp1,6.475218045,6.464198191,6.494302538,7.052936264,7.005147793,6.936016127
Pcnt,7.927266887,7.889693059,7.837666326,8.393684134,8.529868985,8.289163903
Kazald1,4.964053577,4.679842339,4.744320223,5.483984216,5.166047443,5.295091584
Flot1,7.111964955,7.265725742,7.263225299,7.827659001,7.692538342,7.676611865
Mir3963,1.801934998,1.8413799,1.673199028,2.38454623,2.380383935,2.106686551
Dusp14,6.48503796,6.429767724,6.401610785,7.187974574,6.986241351,6.695909767
4921509C19Rik,3.976922525,3.887127559,3.740197206,4.638280868,4.488140404,4.030099234
Drd3,4.580364372,4.504684169,4.667276821,5.144756163,5.012432502,5.147326007
Sox4,8.449750022,8.455087315,8.805528489,9.057489241,8.950883669,9.247998342
Fam92b,5.483262043,5.314919687,5.183649879,5.907347854,5.936165917,5.68356277
Klk9,5.019663949,4.967358336,5.270600033,5.522171075,5.695106788,5.585159299
Mid1,8.185048076,8.304359884,8.333928407,8.704751923,8.851723873,8.808579325
E130218H05,4.930303682,4.878135448,5.002095994,5.498403721,5.529337279,5.32421648
Rps18,7.780985014,7.622444029,7.642086369,8.113642114,8.216613308,8.255995574
Agpat9,4.901177211,4.689464407,4.928429621,5.27257543,5.402926681,5.383689603
Znfx1,7.273605854,7.375714446,7.300376279,7.870046414,7.808633156,7.809237767
Nthl1,5.577176355,5.63556717,5.685720306,6.300212125,6.138371869,5.995189127
Gm9999,4.598084572,4.547594785,4.636018607,4.95607415,5.10687765,5.252342538
Aup1,9.618603415,9.814779569,9.600832903,10.19119847,10.25115035,10.12340309
Zfyve9,7.007630601,7.076006219,6.938261282,7.609267958,7.363796187,7.57852455
Rpl3,8.748894714,8.665528694,8.587362563,9.304697689,9.187715917,9.03628777
Gja6,4.064303148,4.020358292,4.236817717,4.553055903,4.716594158,4.578033475
Drap1,8.204362466,8.19220468,8.233720483,8.77421269,8.83797365,8.541698448
Echs1,7.422689394,7.506852556,7.36086074,8.060270597,7.923904726,7.826831928
Irx5,8.643144551,8.747087955,8.449588638,9.212885272,9.207258978,8.939133074
Snx13,8.047662219,8.031690924,7.843538711,8.494854333,8.478844457,8.467126892
Foxo4,6.638408219,6.524642163,6.646985106,7.049329838,7.118236798,7.158866028
Clybl,7.221180657,7.39142857,7.184013796,7.93587935,7.735258649,7.640997747
Crat,7.724230612,7.787767999,7.948061723,8.186134343,8.380952427,8.406582868
Msto1,6.853570531,6.998950648,6.803023552,7.406864044,7.406678542,7.354067346
Kif6,5.00102974,5.045905958,4.865116471,5.608914579,5.413446514,5.399938091
Kank3,6.213319525,6.072416081,6.183314274,6.726111979,6.78235099,6.469290785
Vrk3,7.198343757,7.143166123,7.148912331,7.838360755,7.540771666,7.619680968
Tmco1,8.226666092,8.371542836,8.331922752,8.866011443,8.72954662,8.842211011
Ifrd2,7.570295305,7.803270166,7.78986842,8.312849494,8.163984352,8.193224662
Btaf1,7.845989934,7.913254391,7.628660384,8.545828647,8.186128862,8.161566503
Cfap45,5.281581133,5.31713162,5.237439761,5.694895424,5.755958335,5.88661462
Hdac10,7.217313711,7.495494327,7.512619184,7.909147157,7.875962032,7.936106917
Hmcn1,3.592172125,3.464722088,3.434659626,4.108274749,4.018632206,3.859734853
Vps13b,8.538397262,8.610414459,8.403692851,9.148790335,8.992517186,8.900435526
Tpcn2,7.563401689,7.5539833,7.492831785,8.124433303,8.064506923,7.909355824
Mcoln2,5.365265349,5.484254422,5.290623158,6.020678247,5.750716703,5.856392602
Vmn1r25,2.549147103,2.813027622,2.752919101,3.18772738,3.134283299,3.280314758
Tcl1b4,4.658569673,4.862289284,4.716715256,5.084576834,5.291278967,5.348910198
2010013B24Rik,3.833778756,3.946335383,3.992432141,4.312437775,4.398687318,4.546231658
Oaz2,8.735720633,8.587303152,8.409185184,9.199159963,9.177184707,8.834105656
Cdhr3,5.068320207,5.008814947,5.187675833,5.488362476,5.547796532,5.699041742
Lpcat1,8.006984981,7.982230181,8.090814938,8.583417937,8.465069108,8.500730494
Fzd5,6.915060331,7.028264219,6.878308209,7.476514566,7.500506315,7.313542683
Kat2b,8.218710488,8.377623658,8.290892652,8.763531364,8.894687993,8.69436014
Rela,10.39094175,10.55236961,10.4610582,11.04698748,10.99746654,10.82271574
Pus10,7.238343029,7.163588218,7.158832626,7.711837557,7.678416023,7.630607555
Mpdu1,8.60812499,8.652572917,8.500256468,9.129550834,8.978806153,9.10682188
Olfr485,3.204394856,2.802218791,2.69108472,3.79303383,3.335645427,3.020293712
Fam151b,6.061169123,6.035302409,6.001202178,6.622977025,6.51723389,6.407904876
Tatdn3,6.017617563,5.858238052,5.539498813,6.345501604,6.307878627,6.207791481
B2m,12.39113295,12.58038281,12.47518743,13.06266088,12.91155208,12.91765089
4933439K11Rik,5.461762834,5.439055497,5.340383969,6.09001922,5.872280821,5.719585162
Ctdspl,7.493973063,7.612025205,7.555136674,7.986011738,8.079062889,8.034855374
Bmpr1a,7.917172048,8.036943666,7.849731248,8.387473119,8.412430867,8.44198468
1700007J10Rik,5.10614231,5.076778685,5.243199199,5.531531415,5.685752156,5.645608044
Mgrn1,8.721296593,8.685727683,8.501340352,9.162810988,9.169715763,9.011967805
Gm806,3.694009993,4.024613366,4.219897124,4.322163859,4.476349228,4.572555736
Mapkap1,7.559779692,7.539283739,7.661130842,8.12439142,7.96047915,8.105827338
Igbp1,8.59317488,8.454692617,8.243766828,9.077411305,8.900660556,8.743077646
Vps37c,7.487473563,7.62363277,7.56362334,8.10565483,8.0344139,7.961345938
Tle1,8.285102687,8.276213075,8.257099561,8.64613366,8.787875265,8.807797908
Tnks2,9.403549411,9.495490444,9.455223175,9.981496661,9.95766698,9.827890293
Gm9951,4.422624697,4.508127898,4.556942381,4.938181037,4.881871276,5.079832489
LOC102639473,4.203903031,4.290729388,4.474517097,4.648937302,4.885081764,4.846469402
Zfp110,7.13220029,7.174287893,7.037503768,7.673042664,7.474211205,7.607490727
Zkscan7,7.082833039,7.020779863,6.920499157,7.463659392,7.453565563,7.516329937
Pacsin2,8.984395862,9.098525537,9.124996435,9.577319096,9.424396272,9.614187192
Zfp524,6.973723106,7.059710343,7.073952396,7.410180932,7.548375263,7.549758106
Gas1,5.271210598,5.104309634,5.20168094,5.693693481,5.689005703,5.594465869
Ccdc135,4.773464151,4.805660948,4.856239717,5.109737529,5.255676833,5.464863171
Malat1,11.8182237,11.83068873,11.87838402,12.26108944,12.40845292,12.25224558
Gbp3,5.762770059,5.739687769,5.811270954,6.185231,6.192706223,6.329365712
Scarna17,11.87655828,11.85819823,11.80196747,12.34151811,12.39528186,12.19179233
Hoxc10,4.710781924,4.7766387,4.678365034,5.198377428,5.266425713,5.07451198
Eva1b,6.178031238,6.216265243,6.236208512,6.749536123,6.671597244,6.582106124
Kdm5d,6.82062337,6.896013828,6.961887503,7.241210746,7.293302176,7.513456533
Metap2,9.526648002,9.411204702,9.363901363,9.91690494,9.935502977,9.818047422
4930401O12Rik,3.080172264,2.961321691,2.969559422,3.494816748,3.508575819,3.372043328
Spg21,8.429669899,8.396209365,8.218475548,8.918607708,8.752055514,8.737978796
Ckap4,7.888223178,7.975702302,7.965759738,8.385139055,8.470260984,8.336111935
Snx11,6.666744865,6.678174378,6.712577081,7.08582161,7.125828909,7.203547736
5430401F13Rik,3.66694128,3.498906581,3.237722599,4.112031365,3.978281595,3.664024205
Lyzl4,5.192127588,5.0347812,4.882100935,5.727877487,5.513653948,5.212069096
Hoxb13,4.593225888,4.453315938,4.447482502,5.102351263,4.942523125,4.793264708
Helz2,8.18405008,8.124648785,8.056876501,8.667834361,8.594225567,8.444458071
Bag1,8.089536547,8.053144874,8.003185972,8.525873087,8.458515843,8.456690934
Fam118b,6.852568836,7.061813493,7.129909442,6.476723941,6.550883459,6.708608568
Ubr5,9.43508577,9.474813272,9.389529288,9.072095808,8.954724703,8.936862838
Slc25a39,8.806749427,8.905663489,9.020370164,8.435008955,8.434709271,8.524574016
Gale,7.061054803,6.976515796,7.026096646,6.569013399,6.648880066,6.504343743
Lsm6,8.100167126,8.142021612,8.339807027,7.667133044,7.767593628,7.805441227
Cbx4,7.905565114,7.773338006,7.588746563,7.523672775,7.28948976,7.111244065
Mir879,2.813073837,2.682984326,2.700683252,2.354724891,2.264807974,2.233034507
Pim2,7.510336838,7.456532801,7.567141951,7.089975503,7.008660617,7.090003104
Spdya,5.230568414,5.162516514,5.175410946,4.73446716,4.742036489,4.743599709
Asna1,8.734334607,8.830903039,8.811531561,8.284526289,8.416206601,8.325720785
Mark4,7.323180659,7.547512679,7.641642555,7.003436895,7.028970354,7.12888465
Taok2,9.822021719,9.877540229,9.85256768,9.297879658,9.418349344,9.484666666
Sik3,8.691675081,8.914558293,8.878080732,8.251439247,8.370339161,8.503393458
Cebpg,8.716290551,8.625473228,8.5172737,8.237869437,8.186960275,8.073985119
Zfp426,7.475611767,7.455011515,7.487599101,6.892042465,7.050026919,7.114435989
Hnrnpul1,10.90576091,10.96061295,11.14495324,10.50255976,10.49205218,10.65465174
9430015G10Rik,7.160095836,7.357265852,7.400144106,6.749140783,6.883951634,6.917341453
Hace1,7.655346735,7.576974612,7.623695575,7.180201974,7.138094265,7.170281337
5730507C01Rik,4.483420892,4.309228285,4.147244019,4.010705077,3.938185469,3.622039718
Ctbp1,9.776733254,9.905841573,9.98585363,9.341080635,9.503286742,9.44989805
Mul1,7.990980863,8.003163932,7.962437873,7.578693431,7.576978072,7.420160861
Lsm2,7.330175273,7.498642831,7.543612201,6.829188916,7.095338938,7.06369426
Slamf9,5.343211442,5.218406437,5.300411972,4.815489673,4.879912249,4.777302008
Zbtb25,7.265372639,7.203810144,7.181201715,6.884755709,6.738446533,6.635985924
Clasp1,9.309441413,9.327792848,9.381769912,8.871655113,8.814223308,8.939693853
Hmces,7.44075459,7.248452921,7.224007656,6.943057041,6.802931204,6.772838844
Mesdc2,8.36748988,8.410629584,8.234740175,7.905638344,7.827393357,7.881136785
Sephs1,8.195468336,8.143108458,8.371223355,7.67135726,7.84478374,7.794582499
Ptk2,9.204066543,9.164964912,9.221037795,8.704150007,8.618935981,8.865438538
Tmem63b,9.01434208,8.936182315,8.903817823,8.518271321,8.52340444,8.410549652
Dyrk1a,10.16132718,10.29730574,10.2809555,9.824999337,9.727965457,9.783676056
Abcf2,8.987002462,8.863202324,8.835544969,8.410845745,8.462962968,8.408311655
Prpf19,9.357412835,9.447228091,9.455928367,8.89254158,8.868705175,9.095660104
Zmym6,7.284358666,7.388249975,7.33490592,6.795072,6.937227727,6.867460595
Taf6,8.04236509,8.25504511,8.231272866,7.508073526,7.745147727,7.863419986
Dicer1,8.506798654,8.448004196,8.335223328,8.032080866,7.939912061,7.905932636
Actg1,12.88943598,12.75364143,12.70119155,12.42121267,12.20775047,12.30279628
Fyttd1,7.296521865,7.232308747,7.10718583,6.802753478,6.655735411,6.762214958
Bend3,7.237212368,7.301263723,7.670405132,6.675367582,6.938825433,7.178826656
Usp7,9.535413581,9.387318052,9.402816152,9.042544756,8.862446757,9.003011083
Ccdc40,6.460487086,6.384959707,6.426793158,5.877613333,5.936897022,6.03773174
Ppif,9.036131425,8.899775188,8.991787963,8.582649149,8.425030647,8.499404405
Ywhaz,12.17021883,12.1274763,12.14142522,11.62988155,11.66336563,11.72416441
Pelp1,7.870777956,8.155489684,8.113349295,7.490334489,7.529757195,7.697189655
Pno1,7.398543014,7.345762939,7.308536554,6.777131455,6.872075387,6.981164372
Rfc2,8.14269661,8.392599865,8.357438108,7.71283429,7.864392815,7.892658241
Gse1,9.310392982,9.432835123,9.526976752,8.858594917,8.992409212,8.995211103
Tab2,9.573929173,9.630699958,9.682592693,9.155887299,9.106091237,9.200123826
Exoc4,9.217594474,9.31512495,9.321218149,8.708486651,8.830972092,8.885949029
Rock1,10.62850494,10.51227168,10.3844163,10.0240804,9.972150683,10.09984217
Tubb1,5.430824908,5.19316979,5.046113821,4.777489594,4.774065106,4.688171345
Wdr48,9.879257116,9.809093451,9.853619398,9.349371661,9.277512441,9.483510725
Pcgf5,8.767014956,8.666990259,8.697234064,8.209283481,8.137273279,8.350812534
Gatad2b,10.74184692,10.88272709,10.85751431,10.30564403,10.25216792,10.49016865
Dpy30,8.159285494,7.991620886,8.040586587,7.674141637,7.580652941,7.498982922
Bcl10,8.582673599,8.623530267,8.42156167,8.203756049,7.962485217,8.023671495
Chtop,8.57940082,8.451603687,8.459863644,8.039870922,7.94433757,8.067623835
Pafah1b1,9.549429025,9.39310597,9.46605219,9.00988498,8.950429304,9.006627779
Rnf121,7.501107058,7.507295158,7.615201833,7.066942463,7.066358527,7.048462242
Ccdc59,8.06758728,8.051472443,7.923176419,7.55631125,7.423928922,7.613102338
Ndfip2,8.012730211,8.173698351,8.057809915,7.622989492,7.483380541,7.685918402
Btbd1,9.159694311,9.094353472,9.107124351,8.637183492,8.505347442,8.765942081
Olfr1469,2.712103279,2.712103279,2.507627934,2.209185925,2.186834285,2.082272438
Pou2f1,8.97528918,8.964067002,9.074692611,8.648184832,8.41469118,8.495884086
Txlna,6.82249993,6.779125206,6.975410754,6.276273841,6.417132035,6.427235999
Cbx5,9.167722541,9.25693498,9.475824368,8.758129083,8.79309367,8.888136754
Insc,5.78177674,5.844124932,5.834245996,5.402514937,5.238935386,5.356757145
Rora,7.952315557,8.058105551,7.917236378,7.393960428,7.495869845,7.574542295
Cckbr,4.796148634,4.872065688,4.864725707,4.435437172,4.309329471,4.322513681
Slc2a5,5.616565885,5.663961725,5.533861919,5.050692837,5.132848528,5.163735576
Rfx7,8.448138124,8.632323268,8.528839903,8.097863303,8.016233126,8.025848591
Rbm18,8.800860839,8.864780653,8.69486441,8.353727492,8.301517758,8.23513225
Stard9,6.369559673,6.218466262,6.543093107,5.822131628,5.905949609,5.928932492
Nxt1,6.812385903,6.93731986,6.764960774,6.277202133,6.30218856,6.459103838
Fzr1,8.650688507,8.782079757,8.927628096,8.248191512,8.303321628,8.331922752
Evpl,6.627610666,6.721129748,6.496193692,6.152649596,6.03990905,6.175008184
Bri3bp,8.316747157,8.374224171,8.433824956,8.020396168,7.756193801,7.870597128
Ghr,6.351686643,6.47989835,6.583456365,5.837873409,5.922662739,6.175962848
Qtrt1,7.832033418,7.783519415,7.742235703,7.387993666,7.280176481,7.210609867
Eif2s1,8.490690688,8.307259855,8.33829837,7.931412063,7.808593541,7.915287931
Zfp473,5.029547611,5.183059259,4.894197183,4.578473467,4.550900631,4.496118279
Gps1,8.984333478,9.140832863,9.020727331,8.493840518,8.461103905,8.709295821
Ralgapb,9.350497654,9.344005707,9.338980425,8.823016437,8.818052113,8.910015262
Nup205,8.314169766,8.286716915,8.474367808,7.889517428,7.721881438,7.980296794
Fam115a,7.942261237,7.894095052,7.972782443,7.302467436,7.377173195,7.645732688
Mtmr2,8.872304608,8.700625696,8.878894784,8.377937322,8.220516797,8.369488725
Get4,8.663106594,8.839182428,8.618787169,8.318508631,8.22691214,8.089273483
Nphp4,6.522931918,6.444395584,6.533140176,6.043892086,6.007320757,5.962711763
Crtc1,8.647273873,8.757729734,8.690419238,7.996071636,8.312048215,8.299687599
Xrcc1,7.745754375,7.885622076,7.793455295,7.245850469,7.229890606,7.461167354
Gm9234,9.596788058,9.265003094,9.360113754,8.977119073,8.987884545,8.764959011
Sdccag3,8.283014992,8.212230287,8.207268294,7.758342843,7.681421956,7.770081295
Ube2e3,8.113082312,8.10437169,8.331018598,7.665788082,7.777939673,7.611723822
Ier2,11.04268675,10.99632017,10.83430574,10.55621881,10.36272844,10.45962579
2210018M11Rik,9.477808228,9.490951638,9.637977958,8.958470997,8.997406031,9.156089381
Xylb,7.265883126,7.469421169,7.511419699,6.899259684,6.933948422,6.918690652
Tmem50a,9.325557542,9.46808406,9.291562512,8.875942939,8.746590826,8.967085316
Xpo6,9.409935775,9.490666003,9.564366522,8.953876615,8.982100451,9.031757748
Nkiras2,7.346283989,7.497455518,7.363984637,6.924263341,6.784215205,7.001181995
