,0
GM16587,0.028020835
GM16548,0.19010417
F5,0.0628125
SLC19A2,0.031875
CCDC181,0.18812501
BLZF1,0.19145833
NME7,0.09145834
ATP1B1,2.7566664
GM32391,0.0
GM26685,0.0
GM37754,0.0
GM37853,0.0
GM37184,0.0
GM36945,0.0
DPT,0.0
GM32569,0.0
XCL1,0.0
1700029M03RIK,0.0
4930568G15RIK,0.0
TBX19,0.0
SFT2D2,0.1159375
TIPRL,0.5039584
GPR161,0.018020833
DCAF6,0.06083333
MPC2,2.102187
ADCY10,0.0
GM38325,0.0
MPZL1,0.28291667
RCSD1,0.022291668
GM37073,0.0
CREG1,0.64375
GM36972,0.0
CD247,0.0
GM37469,0.0
POU2F1,0.10760417
GM26665,0.0
GM37923,0.0
DUSP27,0.0
GPA33,0.0184375
MAEL,0.0
ILDR2,0.0
5330438I03RIK,0.0
GM15853,0.0
TADA1,0.11270833
GM15853_ENSMUSG00000089853,0.0
POGK,0.09614583
GM4846,0.0
GM4847,0.0
FMO9,0.0
GM16701,0.022916667
GM16701_ENSMUSG00000097823,0.048020836
FAM78B,0.030208334
UCK2,0.61093754
GM37982,0.0
GM2453,0.0
TMCO1,0.66093737
ALDH9A1,0.175
MGST3,0.85239595
LRRC52,0.0
RXRG,0.0
LMX1A,0.0
GM20711,0.0
PBX1,0.65000004
GM37839,0.0
NUF2,0.0
RGS5,0.0
RGS4,0.0
1700084C01RIK,0.0
HSD17B7,0.10270834
3110045C21RIK,0.031666666
DDR2,0.0
UAP1,0.5746875
GM37748,0.0
GM37502,0.0
UHMK1,0.095416665
4930500M09RIK,0.0
SH2D1B2,0.0
SH2D1B1,0.0
GM7694,0.061666667
NOS1AP,0.141875
1700015E13RIK,0.0
OLFML2B,0.018958334
ATF6,0.15802082
DUSP12,0.09177083
GM26620,0.0
FCRLB,0.0
FCRLA,0.0
FCGR2B,0.0
GM38204,0.0
GM10522,0.0
FCGR4,0.0
FCGR3,0.07541667
CFAP126,0.07510417
SDHC,0.590625
MPZ,0.0575
PCP4L1,0.019479167
NR1I3,0.0
TOMM40L,0.005520833
APOA2,0.045
FCER1G,0.005520833
NDUFS2,1.2220834
ADAMTS4,0.0
B4GALT3,0.32666668
PPOX,0.13489585
USP21,0.09375001
UFC1,1.0385417
GM20045,0.0
DEDD,0.07447917
NIT1,0.2246875
PFDN2,1.3297918
KLHDC9,0.006458333
PVRL4,0.21083336
ARHGAP30,0.013437499
USF1,0.121458344
TSTD1,0.8460416
GM26641,0.08614584
F11R,1.535625
B930036N10RIK,0.051770836
ALYREF2,0.3227083
ITLN1,0.015729167
CD244,0.0
LY9,0.0
SLAMF7,0.0
GM37787,0.0
CD48,0.0
SLAMF1,0.0
CD84,0.0
GM10521,0.0
GM37065,0.0
SLAMF6,0.0
VANGL2,0.067187496
NHLH1,0.0
NCSTN,0.34916663
COPA,0.27541664
GM37756,0.0
PEX19,0.36177078
DCAF8,0.33520833
PEA15A,0.6102082
CASQ1,0.0
GM17224,0.0
ATP1A4,0.0
GM37950,0.0
IGSF8,0.95322937
ATP1A2,0.0
KCNJ9,0.0
GM36937,0.0
KCNJ10,0.0
PIGM,0.06760416
SLAMF9,0.019895833
IGSF9,0.20947915
TAGLN2,2.2337499
CFAP45,0.028958334
VSIG8,0.025833333
SLAMF8,0.0
FCRL6,0.0
DUSP23,0.093541674
CRP,0.0
APCS,0.0
OLFR16,0.0
OLFR1408,0.0
OLFR1406,0.0
OLFR218,0.0
OLFR1404,0.0
FCER1A,0.0
OLFR418,0.0
MPTX2,0.0
ACKR1,0.018333333
CADM3,0.0
AIM2,0.0
GM4955,0.0
BC094916,0.0
PYDC4,0.0
PYHIN1,0.0
PYDC3,0.0
AI607873,0.0
IFI204,0.0
MNDAL,0.0
MNDA,0.0
IFI203,0.0
IFI202B,0.020208335
IFI205,0.0
OLFR433,0.0
OLFR432,0.0
OLFR430,0.0
OLFR429,0.0
OLFR427,0.0
OLFR231,0.0
OLFR424,0.0
OLFR420,0.0
SPTA1,0.0
OLFR419,0.0
MPTX1,0.0
OLFR417,0.0
OLFR248,0.0
OLFR414,0.0
OLFR220,0.0
FMN2,0.0
GREM2,0.0
RGS7,0.053749997
GM36307,0.0
FH1,0.48739585
KMO,0.0
OPN3,0.15895833
CHML,0.10166667
WDR64,0.0
EXO1,0.0
GM38100,0.0
PLD5,0.0
RBM8A2,0.08916666
GM38101,0.0
GM36536,0.0
CEP170,0.055833336
GM36992,0.0
SDCCAG8,0.11770833
GM15423,0.0
AKT3,0.06739583
GM26801,0.0
ZBTB18,0.03729167
GM37306,0.0
GM37280,0.0
2310043L19RIK,0.0
1700016C15RIK,0.011041666
ADSS,0.8483334
GM16432,0.018541666
DESI2,0.4198958
B230369F24RIK,0.0
COX20,0.7490625
GM16586,0.0521875
GM28062,0.0
HNRNPU,0.6145834
EFCAB2,0.018125
KIF26B,0.0
GM16564,0.0
SMYD3,0.15166667
TFB2M,0.09541666
CNST,0.109791666
SCCPDH,0.24260415
GM1305,0.0
AHCTF1,0.08291667
GM10518,0.022291668
CDC42BPA,0.019375
ADCK3,0.14916666
GM37336,0.0
PSEN2,0.17333333
GM31728,0.0
ITPKB,0.18760414
6330403A02RIK,0.0
GM37267,0.0
PARP1,0.11145834
LIN9,0.0653125
MIXL1,0.0
ACBD3,0.14427082
GM37768,0.0
GM38293,0.0
H3F3A,2.9120836
GM17275,0.0109375
H3F3AOS,0.0
SDE2,0.48583332
LEFTY2,0.0
PYCR2,0.62208325
LEFTY1,0.0725
TMEM63A,0.17010416
2210411M09RIK,0.0
EPHX1,0.45697916
9130409I23RIK,0.0
GM37406,0.0
NVL,0.030625
CNIH4,0.19697917
WDR26,0.5230208
A430110L20RIK,0.0
CNIH3,0.0
CCDC121,0.005520833
DNAH14,0.0
LBR,0.111979164
GM5533,0.0
ENAH,0.14052083
SRP9,1.2253126
VMN1R1,0.0
DEGS1,0.37708333
1700047M11RIK,0.0
FBXO28,0.11895833
TRP53BP2,0.29208335
CAPN2,0.42666665
GM37885,0.0
CAPN8,0.0
GM37218,0.0
CCDC185,0.0
SUSD4,0.08177083
TLR5,0.0
GM38079,0.0
DISP1,0.015208334
BROX,0.25854167
AIDA,0.18489583
MIA3,0.41520834
TAF1A,0.06666666
GM37986,0.0
HHIPL2,0.0
GM33973,0.0
GM34068,0.0
GM38108,0.0
DUSP10,0.121979155
1700056E22RIK,0.028333334
GM37223,0.0
GM37712,0.0
1700112H15RIK,0.0
GM37800,0.0
4930488B22RIK,0.0
HLX,0.0
GM34342,0.0
MARC1,0.0
MARC2,0.75552076
C130074G19RIK,0.0
MARK1,0.028854167
GM38251,0.0
GM34732,0.0
4930433J02RIK,0.0
GM37662,0.0
RAB3GAP2,0.077708334
GM34882,0.0
IARS2,0.097291656
2010103J01RIK,0.0
BPNT1,0.3121875
4930532G15RIK,0.0
EPRS,0.40177083
9630028B13RIK,0.0
GM2061,0.0
SLC30A10,0.0
GM38093,0.0
LYPLAL1,0.15343751
GM37134,0.0
A730004F24RIK,0.0
TGFB2,0.08114583
GM29491,0.0
RRP15,0.14885415
A430105J06RIK,0.0
1700023G09RIK,0.0
GM37912,0.0
D1PAS1,0.0
SPATA17,0.0
1700007P06RIK,0.0
GPATCH2,0.06583334
GM38155,0.0
GM37896,0.0
ESRRG,0.0
GM36388,0.0
9330162B11RIK,0.0
GM38064,0.0
USH2A,0.0
KCTD3,0.15114583
KCNK2,0.018958334
A430027H14RIK,0.0
CENPF,0.0
PTPN14,0.14083333
GM26574,0.0
GM37422,0.020729167
SMYD2,0.3402083
PROX1,0.29250002
GM28172,0.049895834
PROX1OS,0.4098958
GM29678,0.0
GM30725,0.0
GM30932,0.0
RPS6KC1,0.049791664
ANGEL2,0.13583332
VASH2,0.0
GM31373,0.0
MFSD7B,0.10822917
A230020J21RIK,0.0
SPATA45,0.0
TATDN3,0.09729167
NSL1,0.0
GM38188,0.0
BATF3,0.0
GM38161,0.0
FAM71A,0.057291668
ATF3,3.0043752
D730003I15RIK,0.11708334
GM37168,0.0
NENF,2.2351038
TMEM206,0.0146875
PPP2R5A,0.06489583
GM32200,0.0
GM37432,0.0
DTL,0.014583333
INTS7,0.028229168
LPGAT1,0.22104166
GM38037,0.0
NEK2,0.0
1700034H15RIK,0.031979166
SLC30A1,0.11302084
RD3,0.0
GM26670,0.016354168
TRAF5,0.0
GM26879,0.0
RCOR3,0.038854167
GM10516,0.0
KCNH1,0.0
HHAT,0.0
1700065J18RIK,0.0
SERTAD4,0.06666667
GM15867,0.0
SYT14,0.033125
GM31406,0.0
DIEXF,0.037604168
IRF6,0.41874996
A130010J15RIK,0.24479164
TRAF3IP3,0.0
GM15872,0.0
4930570N18RIK,0.0
LAMB3,0.17833333
HSD11B1,0.0
G0S2,0.024270833
GM37650,0.0
CAMK1G,0.0171875
4631405K08RIK,0.022291668
4930503O07RIK,0.0
PLXNA2,0.18447916
CD34,0.0
GM16897,0.0
GM32250,0.0
GM37027,0.0403125
CD46,0.0
CR1L,0.46885416
CR2,0.0
FAM171A1,0.14687501
NMT2,0.049270835
RPP38,0.114583336
ACBD7,0.0184375
OLAH,0.0
MEIG1,0.032083336
DCLRE1C,0.038541667
SUV39H2,0.016041666
GM13184,0.0
HSPA14,0.1878125
CDNF,0.0
FAM107B,0.5678125
GM13185,0.022291668
GM13180,0.0
GM13191,0.0
FRMD4A,0.0
1700080N15RIK,0.0
GM13189,0.0
GM13175,0.0
GM13179,0.0
PRPF18,0.06666667
BEND7,0.05541667
SEPHS1,0.166875
PHYH,0.8472917
UCMA,0.0
MCM10,0.0
OPTN,0.045312505
4930551O13RIK,0.0
GM26776,0.0178125
CCDC3,0.20520835
CAMK1D,0.1215625
CDC123,0.8934377
NUDT5,0.10333333
GM13199,0.0
SEC61A2,0.25499997
GM13267,0.0
DHTKD1,0.0
UPF2,0.13989584
PROSER2,0.22927083
GM10857,0.0
ECHDC3,0.03229167
A230108P19RIK,0.0
GM13383,0.0
USP6NL,0.016145833
GM13388,0.0
GM13391,0.0
CELF2,0.25520834
GM13389,0.0
GM26565,0.0
GM28641,0.0
GM13211,0.0
1700061F12RIK,0.0
GM13219,0.0
GM13218,0.0
GATA3,0.0
GM13256,0.0
4930412O13RIK,0.0
9230102O04RIK,0.0
GM13262,0.0
TAF3,0.21854164
ATP5C1,2.166563
KIN,0.27364582
ITIH2,0.011041666
ITIH5,0.0
SFMBT2,0.0
GM13264,0.0
PRKCQ,0.0
GM38171,0.0
8030442B05RIK,0.0
GM13293,0.0
GM13291,0.0
PFKFB3,0.0
GM10851,0.0
RBM17,0.40458333
GM17490,0.0
IL2RA,0.0
IL15RA,0.034895834
FBXO18,0.07083333
ANKRD16,0.06458333
ITGA8,0.0
E030013I19RIK,0.0
FAM188A,0.30416664
GM37565,0.0
PTER,0.013750001
C1QL3,0.0
RSU1,0.4223958
CUBN,0.0
TRDMT1,0.028541667
VIM,0.10968751
ST8SIA6,0.011979166
GM37126,0.0
HACD1,0.25072917
STAM,0.088854164
TMEM236,0.0
MRC1,0.0
SLC39A12,0.0
CACNB2,0.022708334
GM10848,0.0
GM13269,0.0
NSUN6,0.0096875
ARL5B,0.05583333
MALRD1,0.0
PLXDC2,0.0315625
GM13322,0.0
NEBL,0.36760414
GM13324,0.0
H2AFB1,0.0
A930004D18RIK,0.015416667
GM13330,0.0
SKIDA1,0.0
MLLT10,0.46958336
DNAJC1,0.22416668
COMMD3,0.5446875
BMI1,0.112187505
SPAG6L,0.0
CARLR,0.0
PIP4K2A,0.091874994
4930426L09RIK,0.0
ARMC3,0.0
4930447M23RIK,0.0
MSRB2,0.24093749
GM13344,0.0
PTF1AOS,0.0
PTF1A,0.0
4921504E06RIK,0.0
GM13348,0.0
OTUD1,0.19614583
GM13346,0.0
ETL4,0.19104166
GM17171,0.0
GM13335,0.0
GM13362,0.0
ARHGAP21,0.11718751
GM13375,0.0
GM13376,0.0
ENKUR,0.053749997
THNSL1,0.0171875
GM13327,0.0
GPR158,0.0
MYO3A,0.0
GAD2,0.0
1700092C17RIK,0.0
APBB1IP,0.0
PDSS1,0.077604175
ABI1,0.28593752
ACBD5,0.16135417
MASTL,0.0
YME1L1,0.09479167
4931423N10RIK,0.0
NXPH2,0.0
SPOPL,0.08572916
HNMT,0.036458332
TBPL2,0.0
IL1F8,0.0
IL1F9,0.0
IL1F6,0.0
IL1F5,0.0
IL1F10,0.0
GM13411,0.0
IL1RN,0.0096875
PSD4,0.019583333
PAX8,0.018333333
GM13417,0.0
CACNA1B,0.057395834
EHMT1,0.06552083
ARRDC1,0.2271875
ZMYND19,0.048645835
DPH7,0.053541664
MRPL41,0.66406256
PNPLA7,0.026979169
NSMF,0.126875
ENTPD8,0.0
NOXA1,0.0
GM13387,0.0
NRARP,0.22729169
GM38287,0.0
TOR4A,0.056145836
NELFB,0.3038542
4933433C11RIK,0.015208334
FAM166A,0.0
TUBB4B,2.1188543
SLC34A3,0.0
RNF224,0.0
CYSRT1,0.0
RNF208,0.28072917
NDOR1,0.038645834
TMEM203,0.14135416
TPRN,0.14625
SSNA1,0.72979164
ANAPC2,0.17885417
TMEM210,0.0
LRRC26,0.58645844
GRIN1,0.0
GRIN1OS,0.0
AA543186,0.0
MAN1B1,0.18593751
DPP7,0.18552084
UAP1L1,0.24062501
SAPCD2,0.0
ENTPD2,0.0390625
NPDC1,1.2219793
FUT7,0.0
ABCA2,0.0440625
BC029214,0.63739586
CLIC3,0.07927083
PTGDS,0.0
LCN12,0.0
C8G,0.009479167
FBXW5,0.20000003
TRAF2,0.051458333
EDF1,2.3945835
MAMDC4,0.02
PHPT1,0.9103126
GM996,0.0
GM26702,0.0
RABL6,0.21697919
FCNAOS,0.0
CCDC183,0.0
TMEM141,0.2616667
FCNA,0.0
LCN8,0.0
LCN5,0.0
LCN6,0.0
LCN10,0.0
OBP2A,0.014583333
A230005M16RIK,0.0
BMYC,0.43645832
OBP2B,0.0
LCN3,0.0
LCN11,0.0
GM13539,0.069270834
GLT6D1,0.0
LCN9,0.0
SOHLH1,0.0
KCNT1,0.0
CAMSAP1,0.14135416
UBAC1,0.16770832
NACC2,0.0746875
GM13554,0.0
C330006A16RIK,0.045
1810012K08RIK,0.0
GM13553,0.0
LHX3,0.0
GM27196,0.0
QSOX2,0.1246875
C030048H21RIK,0.0
4932418E24RIK,0.0
GPSM1,0.018958334
DNLZ,0.4275
CARD9,0.0
SNAPC4,0.0
GM13563,0.0
SDCCAG3,0.2871875
PMPCA,0.27406248
INPP5E,0.0
SEC16A,0.12656249
NOTCH1,0.1753125
EGFL7,0.0
GM20532,0.0
AGPAT2,0.21739583
FAM69B,0.087291665
SNHG7OS,0.0
LCN4,0.0
ABO,0.0
SURF6,0.10583333
MED22,0.10708334
RPL7A,0.07520833
SURF1,0.53020823
SURF2,0.25145832
SURF4,0.7890627
STKLD1,0.0
REXO4,0.16499999
ADAMTS13,0.0
CACFD1,0.48197916
SLC2A6,0.0
GM13398,0.021875
TMEM8C,0.022395834
ADAMTSL2,0.0
FAM163B,0.0
DBHOS,0.0
DBH,0.0
SARDH,0.0
SARDHOS,0.0
VAV2,0.08260417
AA645442,0.0
BRD3,0.13937502
WDR5,0.099687494
RXRA,0.03197917
COL5A1,0.0
FCNB,0.0
GM13371,0.0
F730016J06RIK,0.0559375
OLFM1,1.2420835
GM13373,0.0
PPP1R26,0.0
1700007K13RIK,0.09312499
MRPS2,0.094166666
GBGT1,0.0
GM10134,0.0
RALGDS,0.23031248
CEL,0.0
GM13381,0.0
GTF3C5,0.0
GFI1B,0.0
TSC1,0.08197916
1700026L06RIK,0.038333334
AK8,0.0
GTF3C4,0.025
DDX31,0.0
BARHL1,0.0
1700101E01RIK,0.022708334
TTF1,0.1084375
GM13393,0.0
SETX,0.09395834
NTNG2,0.0
MED27,0.2828125
GM13402,0.0
RAPGEF1,0.070625
GM13547,0.0
TRUB2,0.0834375
COQ4,0.12729166
SLC27A4,0.042708334
URM1,0.31312498
2600006K01RIK,0.0
CERCAM,0.0
ODF2,0.101979166
GLE1,0.3144792
SPTAN1,0.33979166
WDR34,0.08270834
SET,0.5259375
PKN3,0.0
ZDHHC12,0.1175
ZER1,0.09104166
TBC1D13,0.047812503
ENDOG,0.45802084
D2WSU81E,0.16250001
CCBL1,0.17875
1700084E18RIK,0.0
LRRC8A,0.0
GM28035,0.0
PHYHD1,0.010625
GM28038,0.0
DOLK,0.17500001
NUP188,0.0384375
SH3GLB2,1.5244794
FAM73B,0.0778125
DOLPP1,0.11760417
CRAT,0.057812497
GM16323,0.0
PPP2R4,0.46135405
IER5L,0.07302084
GM14487,0.0
CSTAD,0.0
9330198N18RIK,0.0
GM14486,0.0
1700001O22RIK,0.036458332
4930527E20RIK,0.0
NTMT1,0.47625002
ASB6,0.135625
PRRX2,0.051666666
PTGES,0.32447916
TOR1B,0.3671875
TOR1A,0.47104168
BC005624,0.81864566
USP20,0.2453125
FNBP1,0.076458335
GPR107,0.08927083
GM13405,0.0
NCS1,0.087395824
HMCN2,0.0
ASS1,0.12833335
FUBP3,0.0559375
GM13425,0.0
PRDM12,0.0
EXOSC2,0.09020833
GM13427,0.0
ABL1,0.0
QRFP,0.0
FIBCD1,0.0
GM13441,0.0
LAMC3,0.0
AIF1L,0.0
GM13442,0.0
NUP214,0.045208335
GM13609,0.0
FAM78A,0.0
PPAPDC3,0.0
PRRC2B,0.30708334
GM13610,0.0
POMT1,0.055833336
UCK1,0.2741667
SWI5,1.9987499
GOLGA2,0.18895833
DNM1,0.018645832
CIZ1,0.20333333
1110008P14RIK,1.1347917
LCN2,0.0
PTGES2,0.19770832
SLC25A25,0.33666667
NAIF1,0.0
GM13412,0.0
FAM102A,0.2196875
DPM2,0.789896
9430097D07RIK,0.0
PIP5KL1,0.0
ST6GALNAC4,0.016041666
ST6GALNAC6,0.10989583
AK1,0.41447914
ENG,0.0
FPGS,0.13958333
CDK9,0.3005208
SH2D3C,0.13229166
6330409D20RIK,0.0
TTC16,0.010625
TOR2A,0.29166666
PTRH1,0.18895833
1700019L03RIK,0.016041666
STXBP1,0.33010414
GM13524,0.0
GM13523,0.0171875
FAM129B,0.67260414
LRSAM1,0.06760416
RPL12,0.19875
SLC2A8,0.133125
GARNL3,0.0
RALGPS1,0.15041666
GM13528,0.0
ANGPTL2,0.018020833
ZBTB34,0.0
GM13536,0.0
ZBTB43,0.0746875
GM13530,0.0
LMX1B,0.0
C130021I20RIK,0.0
9430024E24RIK,0.0
MVB12B,0.20468752
NRON,0.0
GM13403,0.0
GM13404,0.0
C230014O12RIK,0.0
GM38389,0.0
PBX3,0.038958333
C79798,0.0
MAPKAP1,0.20031251
GAPVD1,0.19656248
HSPA5,3.1201038
RABEPK,0.25072917
FBXW2,0.46281254
PSMD5,0.49000004
CUTAL,0.100104176
PHF19,0.0
TRAF1,0.0
HC,0.0
GM13449,0.0
AI182371,0.0
CNTRL,0.06333333
RAB14,1.2636461
GM13605,0.0
GSN,1.7035414
STOM,0.2471875
4930568D16RIK,0.0
4930402F06RIK,0.0
GGTA1,0.0
GM13447,0.0
DAB2IP,0.08895833
TTLL11,0.029791668
9030204H09RIK,0.0
NDUFA8,1.3805208
MORN5,0.027395835
LHX6,0.0
RBM18,0.61656255
MRRF,0.089999996
GM13431,0.020520834
PTGS1,0.030416667
OLFR338,0.0
OLFR339,0.0
OLFR340,0.0
OLFR341,0.0
OLFR342,0.0
OLFR344,0.0
OLFR345,0.0
OLFR346,0.0
OLFR347,0.0
OLFR348,0.0
OLFR50,0.0
OLFR3,0.0
OLFR350,0.0
OLFR351,0.0
OLFR352,0.0
OLFR353,0.0
OLFR354,0.0
OLFR355,0.0
OLFR356,0.0
OLFR357,0.0
OLFR358,0.0
OLFR360,0.0
OLFR361,0.0
GM13434,0.0
OLFR362,0.0
OLFR364-PS1,0.0
OLFR365,0.0
OLFR366,0.0
OLFR368,0.0
PDCL,0.20364584
RC3H2,0.07114583
ZBTB6,0.022604167
ZBTB26,0.017395834
RABGAP1,0.17125
STRBP,0.26812503
GPR21,0.0
CRB2,0.0
DENND1A,0.096562505
GM13556,0.0
LHX2,0.0
GM27197,0.0
GM13584,0.0
GM13589,0.0
NEK6,0.09135416
PSMB7,0.9647918
NR5A1,0.0
NR5A1OS,0.0
NR6A1,0.061770838
NR6A1OS,0.0
OLFML2A,0.12177082
GM13496,0.0
WDR38,0.029583333
RPL35,1.953958
ARPC5L,1.4851041
GOLGA1,0.11302084
SCAI,0.034479167
PPP6C,0.5833333
LRP1B,0.0
KYNU,0.0
ARHGAP15,0.0
ARHGAP15OS,0.0
GTDC1,0.013437499
ZEB2,0.0
ZEB2OS,0.0
GM28643,0.0
GM13479,0.0
1700019E08RIK,0.0
GM13465,0.0
GM13467,0.0
GM13470,0.0
GM13481,0.0
ACVR2A,0.043958336
ORC4,0.298125
MBD5,0.0171875
EPC2,0.093020834
KIF5C,0.121249996
LYPD6B,0.16125001
GM13480,0.0
LYPD6,0.0
MMADHC,0.61375004
GM13485,0.0
RND3,0.20125
GM28639,0.0
GM13497,0.0
GM13499,0.0
1700057H21RIK,0.0
TAS2R134,0.0
GM13490,0.0
RBM43,0.030833334
NMI,0.30708334
TNFAIP6,0.0
RIF1,0.04760417
NEB,0.023541667
GM13522,0.0
ARL5A,0.0
CACNB4,0.0
STAM2,0.19177085
FMNL2,0.0
GM26603,0.0
PRPF40A,0.43406248
ARL6IP6,0.42083335
RPRM,0.022395834
GALNT13,0.0
GM14033,0.0
GM26794,0.0
KCNJ3,0.0
NR4A2,0.37552086
GPD2,0.151875
GALNT5,0.018854165
ERMN,0.0
CYTIP,0.0
GM13546,0.0
ACVR1C,0.024166666
GM13544,0.0
ACVR1,0.052083332
GM17409,0.0
UPP2,0.093958326
CCDC148,0.10927083
GM11099,0.0
PKP4,0.42406246
DAPL1,1.0965625
TANC1,0.020208335
WDSUB1,0.15770833
BAZ2B,0.38760415
GM13572,0.0184375
GM13620,0.0
MARCH7,0.27979165
CD302,0.019062499
LY75,0.0
GM13571,0.0
GM13580,0.0
PLA2R1,0.0
GM13583,0.0
ITGB6,0.057187498
RBMS1,0.66281253
GM13582,0.0
TANK,0.14812501
PSMD14,0.5428124
TBR1,0.0
SLC4A10,0.0
DPP4,0.018541666
GM13561,0.0
GM13565,0.0
GM13564,0.0
GCG,0.0
FAP,0.0
IFIH1,0.0553125
GCA,0.2440625
KCNH7,0.0
GM13569,0.0
FIGN,0.0
GM13575,0.0
GRB14,0.07270833
COBLL1,0.06677083
GM13594,0.0209375
SLC38A11,0.20020832
SCN3A,0.26375
GM13595,0.0
SCN2A1,0.025625
CSRNP3,0.0
GM13619,0.0
GM13617,0.0
GALNT3,0.06364583
GM28638,0.0
TTC21B,0.0534375
GM13618,0.0
SCN1A,0.0
GM13629,0.0
SCN9A,0.5466666
SCN7A,0.0
GM13598,0.0
GM1322,0.0
GM13599,0.0
GM21830,0.0
GM26727,0.0
XIRP2,0.0
GM13601,0.0
B3GALT1,0.0
GM26743,0.0
STK39,0.1171875
GM13596,0.0
4933409G03RIK,0.0
4932414N04RIK,0.0
CERS6,0.15656249
NOSTRIN,0.044270832
SPC25,0.02
G6PC2,0.0
ABCB11,0.0
GM13613,0.0
DHRS9,0.0
LRP2,0.0
BBS5,0.11989584
KLHL41,0.0
FASTKD1,0.03354167
PPIG,0.75312513
CCDC173,0.044166666
PHOSPHO2,0.11385416
KLHL23,0.026979165
SSB,1.0503125
METTL5,0.2515625
METTL5OS,0.0
UBR3,0.084062494
MYO3B,0.0
SP5,0.0
GAD1OS,0.0
ERICH2OS,0.0
ERICH2,0.021041667
GAD1,0.036666665
GM26558,0.0
GORASP2,0.6932292
TLK1,0.17999999
GM13632,0.0
METTL8,0.006458333
DCAF17,0.088125
CYBRD1,0.018333333
DYNC1I2,0.25072917
SLC25A12,0.13114583
HAT1,0.17302084
METAP1D,0.16791666
DLX1AS,0.0
DLX1,0.0
DLX2,0.0
PLATR26,0.0
GM13647,0.0
ITGA6,0.35614583
GM17250,0.0
PDK1,0.12541667
GM13746,0.0
RAPGEF4,0.118125
RAPGEF4OS1,0.0
RAPGEF4OS2,0.0
RAPGEF4OS3,0.0
ZAK,0.0
CDCA7,0.0
8430437L04RIK,0.0
6430710C18RIK,0.0
SP3,0.22239584
GM11084,0.0
SP3OS,0.3557292
OLA1,0.50291663
SP9,0.0
CIR1,0.025208334
SCRN3,0.18124999
GPR155,0.06427083
GM13703,0.0
GM13709,0.0
GM13707,0.0
WIPF1,0.062083334
GM13708,0.0
CHRNA1,0.0
CHRNA1OS,0.029583335
CHN1OS3,0.0
CHN1,0.058645833
CHN1OS1,0.0
ATF2,0.07541666
GM10822,0.0
ATP5G3,1.1429166
A630050E04RIK,0.0
GM28640,0.0
GM13667,0.0
4930441J16RIK,0.0
LNP,0.11020833
4930445N08RIK,0.0
EVX2,0.0
HOXD13,0.0
HOXD12,0.0
HOXD11,0.0
HOXD10,0.0
GM14396,0.0
GM28793,0.0
HOXD9,0.0
HOXD3OS1,0.0
HOXD8,0.0
HOXD3,0.0
HOXD4,0.0
GM28230,0.0
HAGLR,0.0
GM14424,0.0
GM14426,0.0
HOXD1,0.0
MTX2,0.6170834
GM13652,0.0
2600014E21RIK,0.0
A330043C09RIK,0.0
GM13658,0.0
GM13660,0.0
HNRNPA3,0.2653125
NFE2L2,1.3572918
GM13656,0.0
AGPS,0.1275
TTC30B,0.0
TTC30A2,0.0
TTC30A1,0.0
PDE11A,0.0396875
CYCT,0.0
RBM45,0.0
OSBPL6,0.30031255
PRKRA,0.30125
DFNB59,0.0
FKBP7,0.0940625
PLEKHA3,0.28947917
TTN,0.0
GM13938,0.0
CCDC141,0.0
SESTD1,0.022499999
GM13943,0.0
ZFP385B,0.0215625
GM13944,0.0
GM13661,0.0
CWC22,0.0759375
4930440I19RIK,0.0
GM14461,0.0
UBE2E3,0.9210417
ITGA4,0.0
CERKL,0.0
NEUROD1,0.039791666
GM26755,0.0
SSFA2,0.20354168
PPP1R1C,0.0
PDE1A,0.0
PRDX6B,0.0
DNAJC10,0.226875
GM13752,0.0
FRZB,0.0
NCKAP1,0.23166667
DUSP19,0.16375001
NUP35,0.20447916
ZFP804A,0.0
A130030D18RIK,0.0
FSIP2,0.0
GM28675,0.0
ZC3H15,0.7478127
GM13686,0.0
ITGAV,0.08229166
FAM171B,0.09052084
ZSWIM2,0.0
GM13698,0.0
GM13693,0.0
GM13695,0.0
GM13696,0.0
GM13694,0.0
GM13697,0.0
GM13691,0.0
CALCRL,0.0315625
TFPI,0.0
GM13710,0.0
CTNND1,0.24791665
GM28635,0.0
BTBD18,0.0
2700094K13RIK,0.6468751
TMX2,0.4028125
MED19,0.16739583
ZDHHC5,0.101354174
CLP1,0.41125003
YPEL4,0.03677083
GM19426,0.088958345
SERPING1,0.17572917
UBE2L6,0.29375
SMTNL1,0.0
TIMM10,0.30124998
SLC43A1,0.0
RTN4RL2,0.0
SLC43A3,0.019479167
PRG2,0.0
PRG3,0.0
P2RX3,0.0
SSRP1,0.4883333
TNKS1BP1,0.18177085
APLNR,0.0
GM13713,0.0
LRRC55,0.0
GM13716,0.0
GM13715,0.0
OLFR987,0.0
OLFR988,0.0
OLFR992,0.0
OLFR993,0.0
OLFR994,0.0
OLFR995,0.0
4833423E24RIK,0.160625
OLFR996,0.0
OLFR998,0.0
OLFR1000,0.0
OLFR1002,0.0
OLFR154,0.0
OLFR1006,0.0
OLFR1008,0.0
OLFR1009,0.0
OLFR1012,0.0
OLFR1013,0.0
OLFR1014,0.0
OLFR1015,0.0
OLFR1016,0.0
OLFR1018,0.0
OLFR1019,0.0
OLFR1020,0.0
OLFR1022,0.0
OLFR1023,0.0
OLFR1024,0.0
