Feature Name,1,2,3,4,5
GO CELL CELL SIGNALING BY WNT,0,0,0,0,0
GO CELL CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION,0,0,0,0,0
GO CELL CHEMOTAXIS,1,0,0,0,0
GO CELL COMMUNICATION BY ELECTRICAL COUPLING,0,0,0,0,0
GO CELL COMMUNICATION BY ELECTRICAL COUPLING INVOLVED IN CARDIAC CONDUCTION,0,0,0,0,0
GO CELL COMMUNICATION INVOLVED IN CARDIAC CONDUCTION,0,0,0,0,0
GO CELL CYCLE,0,0,0,0,0
GO CELL CYCLE ARREST,0,0,0,0,0
GO CELL CYCLE CHECKPOINT,0,0,0,0,1
GO CELL CYCLE DNA REPLICATION,0,0,0,0,0
GO CELL CYCLE G1 S PHASE TRANSITION,0,1,0,0,0
GO CELL CYCLE G2 M PHASE TRANSITION,0,0,0,0,0
GO CELL CYCLE PHASE TRANSITION,0,0,0,0,0
GO CELL CYCLE PROCESS,0,0,0,0,0
GO CELL DEATH IN RESPONSE TO HYDROGEN PEROXIDE,1,0,0,0,0
GO CELL DEATH IN RESPONSE TO OXIDATIVE STRESS,0,0,0,0,0
GO CELL DIFFERENTIATION IN HINDBRAIN,0,0,0,0,0
GO CELL DIFFERENTIATION IN SPINAL CORD,0,0,0,0,0
GO CELL DIFFERENTIATION INVOLVED IN EMBRYONIC PLACENTA DEVELOPMENT,0,0,0,1,0
GO CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,0,0,0,0,0
GO CELL DIFFERENTIATION INVOLVED IN METANEPHROS DEVELOPMENT,1,0,0,0,0
GO CELL DIVISION,0,0,0,0,0
GO CELL FATE COMMITMENT,0,0,0,0,0
GO CELL FATE COMMITMENT INVOLVED IN FORMATION OF PRIMARY GERM LAYER,0,0,0,0,0
GO CELL FATE DETERMINATION,0,0,0,0,0
GO CELL FATE SPECIFICATION,0,0,0,0,0
GO CELL FATE SPECIFICATION INVOLVED IN PATTERN SPECIFICATION,0,0,0,0,0
GO CELL GROWTH,0,0,0,0,0
GO CELL JUNCTION ASSEMBLY,0,0,0,0,0
GO CELL JUNCTION DISASSEMBLY,0,0,0,0,0
GO CELL JUNCTION MAINTENANCE,0,0,0,0,0
GO CELL JUNCTION ORGANIZATION,0,0,0,0,0
GO CELL KILLING,1,0,0,1,0
GO CELL MATRIX ADHESION,0,0,0,0,0
GO CELL MATURATION,0,0,0,1,0
GO CELL MIGRATION IN HINDBRAIN,0,0,0,0,0
GO CELL MIGRATION INVOLVED IN GASTRULATION,0,0,0,1,0
GO CELL MIGRATION INVOLVED IN HEART DEVELOPMENT,0,0,0,0,0
GO CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,1,0,0,0,0
GO CELL MORPHOGENESIS,0,0,0,0,0
GO CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION,0,0,0,0,0
GO CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION,0,0,0,0,0
GO CELL MOTILITY,0,0,0,0,0
GO CELL PART MORPHOGENESIS,0,0,0,0,0
GO CELL PROJECTION ASSEMBLY,0,0,0,0,0
GO CELL PROJECTION ORGANIZATION,0,0,0,0,0
GO CELL PROLIFERATION IN FOREBRAIN,0,0,0,0,0
GO CELL PROLIFERATION IN HINDBRAIN,0,0,0,0,0
GO CELL PROLIFERATION INVOLVED IN HEART MORPHOGENESIS,0,0,0,0,0
GO CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT,1,0,0,0,0
GO CELL PROLIFERATION INVOLVED IN METANEPHROS DEVELOPMENT,0,0,0,0,0
GO CELL RECOGNITION,0,0,0,0,0
GO CELL REDOX HOMEOSTASIS,0,1,0,0,0
GO CELL SUBSTRATE ADHESION,0,0,0,0,0
GO CELL SUBSTRATE JUNCTION ORGANIZATION,1,0,0,0,0
GO CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN CELL CELL SIGNALING,0,0,0,0,0
GO CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN HEART DEVELOPMENT,0,0,0,0,0
GO CELL VOLUME HOMEOSTASIS,0,0,0,0,0
GO CELLULAR ALDEHYDE METABOLIC PROCESS,0,0,0,0,0
GO CELLULAR AMIDE METABOLIC PROCESS,1,0,0,0,0
GO CELLULAR AMINO ACID BIOSYNTHETIC PROCESS,0,0,0,0,0
GO CELLULAR AMINO ACID CATABOLIC PROCESS,0,1,0,0,0
GO CELLULAR AMINO ACID METABOLIC PROCESS,0,0,0,0,0
GO CELLULAR ANION HOMEOSTASIS,0,0,0,0,0
GO CELLULAR BIOGENIC AMINE METABOLIC PROCESS,0,0,0,1,0
GO CELLULAR CARBOHYDRATE BIOSYNTHETIC PROCESS,0,0,0,1,0
GO CELLULAR CARBOHYDRATE CATABOLIC PROCESS,0,0,0,0,0
GO CELLULAR CARBOHYDRATE METABOLIC PROCESS,0,0,0,1,0
GO CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS,0,0,0,0,0
GO CELLULAR COMPONENT DISASSEMBLY,1,0,0,0,0
GO CELLULAR COMPONENT DISASSEMBLY INVOLVED IN EXECUTION PHASE OF APOPTOSIS,0,0,0,0,0
GO CELLULAR COMPONENT MAINTENANCE,0,0,0,0,0
GO CELLULAR COMPONENT MORPHOGENESIS,0,0,0,0,0
GO CELLULAR COPPER ION HOMEOSTASIS,1,0,0,0,0
GO CELLULAR DEFENSE RESPONSE,1,0,0,0,0
GO CELLULAR EXTRAVASATION,0,0,0,0,0
GO CELLULAR GLUCAN METABOLIC PROCESS,0,0,0,0,0
GO CELLULAR GLUCOSE HOMEOSTASIS,0,0,0,0,0
GO CELLULAR HOMEOSTASIS,0,0,0,1,0
GO CELLULAR HORMONE METABOLIC PROCESS,0,0,0,0,0
GO CELLULAR HYPEROSMOTIC RESPONSE,0,0,0,0,0
GO CELLULAR ION HOMEOSTASIS,0,0,0,1,0
GO CELLULAR IRON ION HOMEOSTASIS,0,0,0,0,0
GO CELLULAR KETONE METABOLIC PROCESS,1,1,0,0,0
GO CELLULAR LIPID CATABOLIC PROCESS,0,0,0,1,0
GO CELLULAR LIPID METABOLIC PROCESS,0,1,0,1,0
GO CELLULAR MACROMOLECULE CATABOLIC PROCESS,1,0,0,0,0
GO CELLULAR MACROMOLECULE LOCALIZATION,0,0,0,0,0
GO CELLULAR METABOLIC COMPOUND SALVAGE,1,0,0,0,0
GO CELLULAR MODIFIED AMINO ACID BIOSYNTHETIC PROCESS,0,0,0,0,0
GO CELLULAR MODIFIED AMINO ACID CATABOLIC PROCESS,0,0,1,0,0
GO CELLULAR MODIFIED AMINO ACID METABOLIC PROCESS,0,0,0,0,0
GO CELLULAR MONOVALENT INORGANIC CATION HOMEOSTASIS,0,0,0,1,0
GO CELLULAR NITROGEN COMPOUND CATABOLIC PROCESS,1,0,0,0,0
GO CELLULAR OXIDANT DETOXIFICATION,0,1,0,0,0
GO CELLULAR PIGMENTATION,0,0,0,0,0
GO CELLULAR POLYSACCHARIDE CATABOLIC PROCESS,0,0,0,0,0
GO CELLULAR POTASSIUM ION HOMEOSTASIS,0,0,0,0,0
GO CELLULAR PROCESS INVOLVED IN REPRODUCTION IN MULTICELLULAR ORGANISM,0,0,0,0,0
GO CELLULAR PROTEIN CATABOLIC PROCESS,1,0,0,0,0
GO CELLULAR PROTEIN COMPLEX DISASSEMBLY,0,0,0,0,0
GO CELLULAR PROTEIN CONTAINING COMPLEX ASSEMBLY,0,0,0,0,0
GO CELLULAR PROTEIN CONTAINING COMPLEX LOCALIZATION,0,0,0,1,0
GO CELLULAR RESPIRATION,0,0,0,0,0
GO CELLULAR RESPONSE TO ABIOTIC STIMULUS,1,0,0,0,0
GO CELLULAR RESPONSE TO ACID CHEMICAL,0,0,0,0,0
GO CELLULAR RESPONSE TO ALCOHOL,0,0,0,0,0
GO CELLULAR RESPONSE TO ALKALOID,0,0,0,1,0
GO CELLULAR RESPONSE TO AMYLOID BETA,0,0,0,1,0
GO CELLULAR RESPONSE TO ANTIBIOTIC,0,1,0,0,0
GO CELLULAR RESPONSE TO ARSENIC CONTAINING SUBSTANCE,1,1,0,0,0
GO CELLULAR RESPONSE TO ATP,1,0,0,0,0
GO CELLULAR RESPONSE TO BIOTIC STIMULUS,1,0,0,0,0
GO CELLULAR RESPONSE TO BRAIN DERIVED NEUROTROPHIC FACTOR STIMULUS,0,0,1,0,0
GO CELLULAR RESPONSE TO CADMIUM ION,0,1,0,0,0
GO CELLULAR RESPONSE TO CALCIUM ION,0,0,0,1,0
GO CELLULAR RESPONSE TO CAMP,0,0,0,0,0
GO CELLULAR RESPONSE TO CARBOHYDRATE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO CHEMICAL STRESS,1,0,0,0,0
GO CELLULAR RESPONSE TO CHOLESTEROL,0,0,0,0,0
GO CELLULAR RESPONSE TO COPPER ION,0,1,0,0,0
GO CELLULAR RESPONSE TO CORTICOSTEROID STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO DEXAMETHASONE STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO DNA DAMAGE STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO DRUG,0,0,0,0,0
GO CELLULAR RESPONSE TO DSRNA,1,0,0,0,0
GO CELLULAR RESPONSE TO ENDOGENOUS STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO EPINEPHRINE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO ESTRADIOL STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO ESTROGEN STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO ETHANOL,0,1,0,0,0
GO CELLULAR RESPONSE TO EXOGENOUS DSRNA,1,0,0,0,0
GO CELLULAR RESPONSE TO EXTERNAL STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO EXTRACELLULAR STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO FATTY ACID,0,0,0,0,0
GO CELLULAR RESPONSE TO FLUID SHEAR STRESS,0,0,0,0,0
GO CELLULAR RESPONSE TO FOLLICLE STIMULATING HORMONE STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO GAMMA RADIATION,0,0,0,0,0
GO CELLULAR RESPONSE TO GLUCAGON STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO GLUCOSE STARVATION,0,0,0,0,0
GO CELLULAR RESPONSE TO GONADOTROPIN STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO GROWTH HORMONE STIMULUS,1,0,0,0,0
GO CELLULAR RESPONSE TO HEAT,0,0,0,0,0
GO CELLULAR RESPONSE TO HORMONE STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO HYDROGEN PEROXIDE,1,0,0,0,0
GO CELLULAR RESPONSE TO INCREASED OXYGEN LEVELS,1,0,0,0,0
GO CELLULAR RESPONSE TO INORGANIC SUBSTANCE,0,0,0,1,0
GO CELLULAR RESPONSE TO INSULIN STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO INTERFERON BETA,1,0,0,0,0
GO CELLULAR RESPONSE TO IONIZING RADIATION,0,0,0,0,0
GO CELLULAR RESPONSE TO IRON ION,1,0,0,0,0
GO CELLULAR RESPONSE TO KETONE,0,0,0,0,0
GO CELLULAR RESPONSE TO LEPTIN STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO LIGHT STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO LIPID,0,0,0,0,0
GO CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO LITHIUM ION,0,0,0,1,0
GO CELLULAR RESPONSE TO LOW DENSITY LIPOPROTEIN PARTICLE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO MANGANESE ION,0,0,0,0,0
GO CELLULAR RESPONSE TO MECHANICAL STIMULUS,1,0,0,0,0
GO CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,1,0,0,0,0
GO CELLULAR RESPONSE TO NITRIC OXIDE,0,0,0,0,0
GO CELLULAR RESPONSE TO NITROGEN COMPOUND,0,0,0,1,0
GO CELLULAR RESPONSE TO NITROGEN STARVATION,0,0,0,0,0
GO CELLULAR RESPONSE TO NUTRIENT,0,0,0,0,0
GO CELLULAR RESPONSE TO ORGANIC CYCLIC COMPOUND,0,0,0,0,0
GO CELLULAR RESPONSE TO OSMOTIC STRESS,1,0,0,0,0
GO CELLULAR RESPONSE TO OXIDISED LOW DENSITY LIPOPROTEIN PARTICLE STIMULUS,1,0,0,0,0
GO CELLULAR RESPONSE TO OXYGEN CONTAINING COMPOUND,0,0,0,0,0
GO CELLULAR RESPONSE TO OXYGEN LEVELS,1,0,0,0,0
GO CELLULAR RESPONSE TO OXYGEN RADICAL,1,0,0,0,0
GO CELLULAR RESPONSE TO PEPTIDE,0,0,0,1,0
GO CELLULAR RESPONSE TO PEPTIDE HORMONE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO PH,0,0,0,0,0
GO CELLULAR RESPONSE TO PROSTAGLANDIN E STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO PROSTAGLANDIN STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO PURINE CONTAINING COMPOUND,0,0,0,1,0
GO CELLULAR RESPONSE TO RADIATION,0,0,0,0,0
GO CELLULAR RESPONSE TO REACTIVE NITROGEN SPECIES,0,0,0,1,0
GO CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES,1,0,0,0,0
GO CELLULAR RESPONSE TO RETINOIC ACID,0,0,0,0,0
GO CELLULAR RESPONSE TO SALT STRESS,0,0,0,0,0
GO CELLULAR RESPONSE TO STARVATION,0,0,0,1,0
GO CELLULAR RESPONSE TO STEROID HORMONE STIMULUS,0,0,0,0,0
GO CELLULAR RESPONSE TO STEROL,0,0,0,1,0
GO CELLULAR RESPONSE TO STEROL DEPLETION,0,1,0,1,0
GO CELLULAR RESPONSE TO TESTOSTERONE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO THYROID HORMONE STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN,1,0,0,0,0
GO CELLULAR RESPONSE TO TOXIC SUBSTANCE,0,1,0,0,0
GO CELLULAR RESPONSE TO UV,0,0,0,0,0
GO CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS,0,0,0,1,0
GO CELLULAR RESPONSE TO VIRUS,1,0,0,0,0
GO CELLULAR RESPONSE TO VITAMIN,0,0,0,0,0
GO CELLULAR RESPONSE TO VITAMIN D,0,0,0,0,0
GO CELLULAR RESPONSE TO X RAY,0,0,0,0,0
GO CELLULAR RESPONSE TO ZINC ION,0,1,0,0,0
GO CELLULAR SENESCENCE,1,0,0,0,0
GO CELLULAR SODIUM ION HOMEOSTASIS,0,0,0,0,0
GO CELLULAR TRANSITION METAL ION HOMEOSTASIS,0,1,0,0,0
GO CENTRAL NERVOUS SYSTEM DEVELOPMENT,0,0,0,0,0
GO CENTRAL NERVOUS SYSTEM NEURON AXONOGENESIS,0,0,0,0,0
GO CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT,0,0,0,0,0
GO CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION,0,0,0,0,0
GO CENTRAL NERVOUS SYSTEM PROJECTION NEURON AXONOGENESIS,0,0,0,0,0
GO CENTRIOLE ASSEMBLY,0,0,0,0,0
GO CENTRIOLE CENTRIOLE COHESION,0,0,0,0,0
GO CENTROMERE COMPLEX ASSEMBLY,0,0,0,0,1
GO CENTROSOME DUPLICATION,0,0,0,0,0
GO CENTROSOME SEPARATION,0,0,0,0,0
GO CERAMIDE BIOSYNTHETIC PROCESS,0,0,0,1,0
GO CERAMIDE CATABOLIC PROCESS,1,0,0,0,0
GO CERAMIDE METABOLIC PROCESS,0,0,0,1,0
GO CERAMIDE TRANSPORT,0,0,0,0,0
GO CEREBELLAR CORTEX DEVELOPMENT,0,0,0,0,0
GO CEREBELLAR CORTEX FORMATION,0,0,0,0,0
GO CEREBELLAR CORTEX MORPHOGENESIS,0,0,0,0,0
GO CEREBELLAR GRANULAR LAYER DEVELOPMENT,0,0,0,0,1
GO CEREBELLAR PURKINJE CELL LAYER DEVELOPMENT,0,0,0,0,0
GO CEREBELLAR PURKINJE CELL LAYER FORMATION,0,0,0,0,0
GO CEREBELLAR PURKINJE CELL LAYER MORPHOGENESIS,0,0,0,0,0
GO CEREBRAL CORTEX CELL MIGRATION,0,0,0,0,0
GO CEREBRAL CORTEX DEVELOPMENT,0,0,0,0,0
GO CEREBRAL CORTEX GABAERGIC INTERNEURON DIFFERENTIATION,0,0,0,0,0
GO CEREBRAL CORTEX NEURON DIFFERENTIATION,0,0,0,0,0
GO CEREBRAL CORTEX RADIALLY ORIENTED CELL MIGRATION,0,0,0,0,0
GO CGMP MEDIATED SIGNALING,0,0,0,0,0
GO CGMP METABOLIC PROCESS,0,0,1,0,0
GO CHAPERONE COFACTOR DEPENDENT PROTEIN REFOLDING,1,0,0,0,0
GO CHAPERONE MEDIATED AUTOPHAGY,1,0,0,0,0
GO CHAPERONE MEDIATED PROTEIN COMPLEX ASSEMBLY,0,0,0,0,0
GO CHAPERONE MEDIATED PROTEIN FOLDING,1,0,0,0,0
GO CHAPERONE MEDIATED PROTEIN TRANSPORT,1,0,0,0,0
GO CHEMICAL HOMEOSTASIS,0,0,0,1,0
GO CHEMICAL HOMEOSTASIS WITHIN A TISSUE,0,0,0,0,0
GO CHEMICAL SYNAPTIC TRANSMISSION POSTSYNAPTIC,0,0,0,0,0
GO CHEMOKINE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO CHEMOKINE C C MOTIF LIGAND 5 PRODUCTION,0,0,0,0,0
GO CHEMOKINE C X C MOTIF LIGAND 2 PRODUCTION,0,1,0,1,0
GO CHEMOKINE PRODUCTION,0,0,0,0,0
GO CHEMOSENSORY BEHAVIOR,0,0,1,0,0
GO CHLORIDE ION HOMEOSTASIS,0,0,0,0,0
GO CHLORIDE TRANSPORT,0,0,0,1,0
GO CHOLESTEROL EFFLUX,1,0,0,0,0
GO CHOLESTEROL STORAGE,0,0,0,1,0
GO CHONDROCYTE DEVELOPMENT,0,0,0,0,0
GO CHONDROCYTE DIFFERENTIATION,0,0,0,0,0
GO CHONDROCYTE DIFFERENTIATION INVOLVED IN ENDOCHONDRAL BONE MORPHOGENESIS,1,0,1,0,0
GO CHONDROCYTE PROLIFERATION,1,0,0,0,0
GO CHONDROITIN SULFATE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO CHONDROITIN SULFATE CATABOLIC PROCESS,0,0,0,0,0
GO CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS,1,0,0,0,0
GO CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS,0,0,0,0,0
GO CHROMATIN ASSEMBLY OR DISASSEMBLY,0,0,0,0,1
GO CHROMATIN DISASSEMBLY,0,1,0,0,0
GO CHROMATIN MEDIATED MAINTENANCE OF TRANSCRIPTION,0,0,0,0,0
GO CHROMATIN ORGANIZATION,0,0,0,0,1
GO CHROMATIN ORGANIZATION INVOLVED IN REGULATION OF TRANSCRIPTION,0,0,0,0,0
GO CHROMATIN REMODELING,0,1,0,0,0
GO CHROMATIN REMODELING AT CENTROMERE,0,0,0,0,0
GO CHROMATIN SILENCING,0,0,0,0,0
GO CHROMATIN SILENCING AT TELOMERE,0,0,0,0,0
GO CHROMOSOME CONDENSATION,0,0,0,0,0
GO CHROMOSOME LOCALIZATION,0,0,0,0,0
GO CHROMOSOME ORGANIZATION,0,0,0,0,0
GO CHROMOSOME ORGANIZATION INVOLVED IN MEIOTIC CELL CYCLE,0,0,0,0,0
GO CHROMOSOME SEGREGATION,0,0,0,0,0
GO CHROMOSOME SEPARATION,0,0,0,0,0
GO CHRONIC INFLAMMATORY RESPONSE,1,0,0,0,0
GO CHYLOMICRON ASSEMBLY,1,0,0,0,0
GO CILIARY BASAL BODY PLASMA MEMBRANE DOCKING,0,0,0,0,1
GO CILIUM MOVEMENT,0,0,0,0,0
GO CILIUM OR FLAGELLUM DEPENDENT CELL MOTILITY,0,0,0,0,0
GO CILIUM ORGANIZATION,0,0,0,0,0
GO CIRCADIAN REGULATION OF GENE EXPRESSION,0,0,0,1,0
GO CIRCADIAN RHYTHM,0,0,0,1,0
GO CIRCADIAN SLEEP WAKE CYCLE,0,0,0,0,0
GO CIRCADIAN SLEEP WAKE CYCLE SLEEP,0,0,0,0,0
GO CIRCULATORY SYSTEM DEVELOPMENT,0,0,0,0,0
GO CIRCULATORY SYSTEM PROCESS,0,0,0,1,0
GO CLATHRIN COAT ASSEMBLY,0,0,0,0,0
GO CLATHRIN DEPENDENT ENDOCYTOSIS,0,0,0,0,0
GO CLEAVAGE INVOLVED IN RRNA PROCESSING,0,1,0,0,0
GO COAGULATION,1,0,0,0,0
GO COBALAMIN METABOLIC PROCESS,0,0,0,0,0
GO COCHLEA DEVELOPMENT,0,0,0,0,0
GO COCHLEA MORPHOGENESIS,0,0,0,0,0
GO COENZYME A BIOSYNTHETIC PROCESS,0,0,0,0,0
GO COENZYME A METABOLIC PROCESS,0,0,0,0,0
GO COGNITION,0,0,0,0,0
GO COLLAGEN ACTIVATED SIGNALING PATHWAY,0,0,0,0,0
GO COLLAGEN ACTIVATED TYROSINE KINASE RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO COLLAGEN BIOSYNTHETIC PROCESS,1,0,0,0,0
GO COLLAGEN CATABOLIC PROCESS,1,0,0,0,0
GO COLLAGEN FIBRIL ORGANIZATION,0,0,0,0,0
GO COLLAGEN METABOLIC PROCESS,1,0,0,0,0
GO COLLATERAL SPROUTING,0,0,0,0,0
GO COLLECTING DUCT DEVELOPMENT,0,0,0,0,0
GO COLUMNAR CUBOIDAL EPITHELIAL CELL DEVELOPMENT,0,0,0,0,0
GO COLUMNAR CUBOIDAL EPITHELIAL CELL DIFFERENTIATION,0,0,0,0,0
GO COMMISSURAL NEURON AXON GUIDANCE,0,0,0,0,0
GO COMPLEMENT ACTIVATION,1,0,0,0,0
GO COMPLEMENT ACTIVATION ALTERNATIVE PATHWAY,0,0,0,0,0
GO COMPLEMENT ACTIVATION LECTIN PATHWAY,0,0,1,0,0
GO CONNECTIVE TISSUE DEVELOPMENT,0,0,0,0,0
GO CONVERGENT EXTENSION,0,0,0,0,0
GO COPII COATED VESICLE BUDDING,1,1,0,0,0
GO COPII COATED VESICLE CARGO LOADING,0,0,0,0,0
GO COPPER ION HOMEOSTASIS,1,0,0,0,0
GO COPPER ION TRANSPORT,1,0,0,0,0
GO COPULATION,0,0,0,0,0
GO CORNIFICATION,0,0,0,1,0
GO CORONARY VASCULATURE DEVELOPMENT,0,0,0,0,0
GO CORONARY VASCULATURE MORPHOGENESIS,0,0,0,0,0
GO CORPUS CALLOSUM DEVELOPMENT,0,0,0,0,0
GO CORTICAL ACTIN CYTOSKELETON ORGANIZATION,1,0,0,0,0
GO CORTICAL CYTOSKELETON ORGANIZATION,1,0,0,0,0
GO CORTICOSTEROID HORMONE SECRETION,0,0,0,0,0
GO CORTICOSTEROID RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE,1,0,1,0,0
GO COVALENT CHROMATIN MODIFICATION,0,0,0,0,1
GO CRANIAL NERVE DEVELOPMENT,0,0,0,0,0
GO CRANIAL NERVE MORPHOGENESIS,0,0,0,0,0
GO CRANIAL NERVE STRUCTURAL ORGANIZATION,0,0,0,0,0
GO CRANIAL SKELETAL SYSTEM DEVELOPMENT,0,0,0,0,0
GO CRANIOFACIAL SUTURE MORPHOGENESIS,0,0,0,0,0
GO CRISTAE FORMATION,0,0,1,0,0
GO CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS,0,0,1,0,0
GO CYCLIC NUCLEOTIDE CATABOLIC PROCESS,0,0,0,0,0
GO CYCLIC NUCLEOTIDE MEDIATED SIGNALING,0,0,0,0,0
GO CYCLIC NUCLEOTIDE METABOLIC PROCESS,0,0,1,0,0
GO CYCLOOXYGENASE PATHWAY,0,1,0,0,0
GO CYSTEINE METABOLIC PROCESS,1,0,0,0,0
GO CYTIDINE TO URIDINE EDITING,1,0,0,1,0
GO CYTOCHROME COMPLEX ASSEMBLY,0,1,0,0,0
GO CYTOKINE MEDIATED SIGNALING PATHWAY,1,0,0,0,0
GO CYTOKINE METABOLIC PROCESS,1,0,0,0,0
GO CYTOKINE PRODUCTION,1,0,0,0,0
GO CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,0,0,0,0
GO CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,0,0,0,1,0
GO CYTOKINE SECRETION,0,0,0,1,0
GO CYTOKINESIS,0,0,0,0,0
GO CYTOKINETIC PROCESS,1,0,0,0,0
GO CYTOLYSIS,1,0,0,0,0
GO CYTOPLASM ORGANIZATION,0,1,0,0,0
GO CYTOPLASMIC MICROTUBULE ORGANIZATION,0,0,0,0,0
GO CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,1,1,0,0,0
GO CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY IN RESPONSE TO VIRUS,1,1,0,0,0
GO CYTOPLASMIC SEQUESTERING OF PROTEIN,1,0,1,0,0
GO CYTOPLASMIC SEQUESTERING OF TRANSCRIPTION FACTOR,1,0,1,0,0
GO CYTOPLASMIC TRANSLATION,1,0,1,0,0
GO CYTOPLASMIC TRANSLATIONAL INITIATION,1,0,1,0,0
GO CYTOSKELETON DEPENDENT CYTOKINESIS,0,0,0,0,0
GO CYTOSKELETON DEPENDENT INTRACELLULAR TRANSPORT,0,0,0,0,0
GO CYTOSKELETON ORGANIZATION,0,0,0,0,0
GO CYTOSOLIC CALCIUM ION TRANSPORT,0,0,0,0,0
GO CYTOSOLIC TRANSPORT,0,0,0,0,0
GO DE NOVO PROTEIN FOLDING,1,0,0,0,0
GO DECIDUALIZATION,0,0,0,0,0
GO DEFENSE RESPONSE,1,0,0,0,0
GO DEFENSE RESPONSE TO BACTERIUM,0,0,0,1,0
GO DEFENSE RESPONSE TO FUNGUS,0,0,0,0,0
GO DEFENSE RESPONSE TO GRAM NEGATIVE BACTERIUM,0,0,0,1,0
GO DEFENSE RESPONSE TO GRAM POSITIVE BACTERIUM,1,0,0,0,0
GO DEFENSE RESPONSE TO OTHER ORGANISM,1,0,0,0,0
GO DEFENSE RESPONSE TO VIRUS,1,0,0,0,0
GO DEFINITIVE HEMOPOIESIS,0,0,0,0,0
GO DEMETHYLATION,0,0,0,0,0
GO DENDRITE DEVELOPMENT,0,0,0,0,0
GO DENDRITE EXTENSION,0,0,0,1,0
GO DENDRITE MORPHOGENESIS,0,0,0,0,0
GO DENDRITE SELF AVOIDANCE,0,0,0,0,0
GO DENDRITIC CELL APOPTOTIC PROCESS,0,0,0,0,0
GO DENDRITIC CELL CHEMOTAXIS,0,1,0,0,0
GO DENDRITIC CELL CYTOKINE PRODUCTION,0,1,0,0,0
GO DENDRITIC CELL DIFFERENTIATION,1,0,0,0,0
GO DENDRITIC CELL MIGRATION,0,0,0,0,0
GO DENDRITIC SPINE DEVELOPMENT,0,0,0,0,0
GO DENDRITIC SPINE MAINTENANCE,0,0,0,0,0
GO DENDRITIC SPINE MORPHOGENESIS,0,0,0,0,0
GO DENDRITIC TRANSPORT,0,0,0,0,1
GO DENSE CORE GRANULE TRANSPORT,0,0,0,0,0
GO DENTATE GYRUS DEVELOPMENT,0,0,1,0,0
