archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
SCLC-A2,GO REGULATION OF OLIGODENDROCYTE DIFFERENTIATION,0.0094624,0.41442,0.32932,1,1
SCLC-A2,GO POSITIVE REGULATION OF FAT CELL DIFFERENTIATION,0.0020112,0.40051,0.32906,1,1
SCLC-A2,GO MHC CLASS II BIOSYNTHETIC PROCESS,0.0033675,0.37767,0.32901,1,1
SCLC-A2,GO LUNG ALVEOLUS DEVELOPMENT,0.0022699,0.3083,0.32888,1,1
SCLC-A2,GO APICAL JUNCTION ASSEMBLY,0.0026621,0.29997,0.32839,1,1
SCLC-A2,GO REGULATION OF GASTRIC ACID SECRETION,0.0082164,0.43371,0.32822,1,1
SCLC-A2,GO GLYCOSPHINGOLIPID METABOLIC PROCESS,0.0016396,0.33059,0.32796,1,1
SCLC-A2,GO B CELL PROLIFERATION,0.00029645,0.35973,0.32766,1,1
SCLC-A2,GO BONE RESORPTION,0.0010336,0.38277,0.32616,1,1
SCLC-A2,GO POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST,0.0138,0.41497,0.32606,1,1
SCLC-A2,GO RESPONSE TO STEROL DEPLETION,0.0026621,0.29464,0.32554,1,1
SCLC-A2,GO CELL CELL ADHESION MEDIATED BY CADHERIN,0.0082164,0.31316,0.3254,1,1
SCLC-A2,GO VITAMIN D METABOLIC PROCESS,0.0035004,0.36333,0.32452,1,1
SCLC-A2,GO LIPID TRANSLOCATION,0.00073133,0.35887,0.32305,1,1
SCLC-A2,GO REGULATION OF CELL KILLING,0.0037806,0.40579,0.3227,1,1
SCLC-A2,GO NEGATIVE REGULATION OF LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,0.014755,0.30686,0.32177,1,1
SCLC-A2,GO RESPONSE TO PAIN,0.0073805,0.37613,0.32143,1,1
SCLC-A2,GO NEGATIVE REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM,0.0057193,0.37162,0.32114,1,1
SCLC-A2,GO REGULATION OF BICELLULAR TIGHT JUNCTION ASSEMBLY,0.0076503,0.33891,0.32083,1,1
SCLC-A2,GO REGULATION OF LEUKOCYTE DEGRANULATION,0.0040811,0.3328,0.32054,1,1
SCLC-A2,GO PRODUCTION OF MOLECULAR MEDIATOR INVOLVED IN INFLAMMATORY RESPONSE,0.0017084,0.33762,0.32008,1,1
SCLC-A2,GO CELLULAR RESPONSE TO STEROL,0.010146,0.34074,0.319,1,1
SCLC-A2,GO INTERLEUKIN 12 PRODUCTION,0.0019312,0.35177,0.31898,1,1
SCLC-A2,GO NEGATIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION,0.011648,0.3249,0.31847,1,1
SCLC-A2,GO INDOLE CONTAINING COMPOUND METABOLIC PROCESS,0.0018542,0.31263,0.31804,1,1
SCLC-A2,GO ESTROUS CYCLE,0.0073805,0.32883,0.31795,1,1
SCLC-A2,GO BROWN FAT CELL DIFFERENTIATION,0.0042393,0.28965,0.31706,1,1
SCLC-A2,GO POSITIVE REGULATION OF TISSUE REMODELING,0.0097991,0.32902,0.31705,1,1
SCLC-A2,GO REGULATION OF RNA POLYMERASE II REGULATORY REGION SEQUENCE SPECIFIC DNA BINDING,0.0036381,0.33383,0.31594,1,1
SCLC-A2,GO NEPHRIC DUCT DEVELOPMENT,0.021117,0.43917,0.31576,1,1
SCLC-A2,GO POSITIVE REGULATION OF B CELL ACTIVATION,0.00040918,0.35721,0.31247,1,1
SCLC-A2,GO REGULATION OF ACROSOME REACTION,0.015254,0.39623,0.31227,1,1
SCLC-A2,GO POSITIVE REGULATION OF KERATINOCYTE DIFFERENTIATION,0.02631,0.3276,0.31214,1,1
SCLC-A2,GO DORSAL AORTA DEVELOPMENT,0.013344,0.37054,0.3112,1,1
SCLC-A2,GO NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,0.02631,0.41363,0.31053,1,1
SCLC-A2,GO CALCIUM ION REGULATED EXOCYTOSIS,0.0082164,0.25897,0.30946,1,1
SCLC-A2,GO POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY,0.0024588,0.31088,0.30881,1,1
SCLC-A2,GO REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING,0.0049293,0.32317,0.30836,1,1
SCLC-A2,GO NEGATIVE REGULATION OF EXOCYTOSIS,0.0049293,0.35562,0.30779,1,1
SCLC-A2,GO POSITIVE REGULATION OF FATTY ACID OXIDATION,0.024724,0.39466,0.30746,1,1
SCLC-A2,GO NEGATIVE REGULATION OF B CELL ACTIVATION,0.0040811,0.28735,0.3073,1,1
SCLC-A2,GO NEGATIVE REGULATION OF ASTROCYTE DIFFERENTIATION,0.0028806,0.25484,0.30601,1,1
SCLC-A2,GO WHITE FAT CELL DIFFERENTIATION,0.0032392,0.34281,0.30536,1,1
SCLC-A2,GO RESPIRATORY BURST,0.0047478,0.29266,0.30355,1,1
SCLC-A2,GO REGULATION OF CARDIAC MUSCLE CELL MEMBRANE REPOLARIZATION,0.0061556,0.31866,0.30331,1,1
SCLC-A2,GO FOAM CELL DIFFERENTIATION,0.0035004,0.33166,0.30274,1,1
SCLC-A2,GO REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST,0.020453,0.40029,0.30271,1,1
SCLC-A2,GO POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY,0.0024588,0.34835,0.30268,1,1
SCLC-A2,GO TRANSPOSITION,0.021117,0.29851,0.30238,1,1
SCLC-A2,GO PARENTAL BEHAVIOR,0.029747,0.34215,0.30093,1,1
SCLC-A2,GO HYALURONAN BIOSYNTHETIC PROCESS,0.0018542,0.33193,0.30089,1,1
SCLC-A2,GO CELLULAR BIOGENIC AMINE METABOLIC PROCESS,0.00023453,0.32182,0.29992,1,1
SCLC-A2,GO NEGATIVE REGULATION OF GLIAL CELL DIFFERENTIATION,0.024724,0.33435,0.2999,1,1
SCLC-A2,GO REGULATION OF MEMBRANE LIPID DISTRIBUTION,0.00069995,0.31891,0.29928,1,1
SCLC-A2,GO ENDOCARDIUM DEVELOPMENT,0.028854,0.27541,0.29884,1,1
SCLC-A2,GO POSITIVE REGULATION OF RESPONSE TO WOUNDING,0.004403,0.3402,0.29755,1,1
SCLC-A2,GO LYTIC VACUOLE ORGANIZATION,0.00064092,0.27875,0.29716,1,1
SCLC-A2,GO INTERLEUKIN 10 PRODUCTION,0.0029959,0.40238,0.29678,1,1
SCLC-A2,GO NEUROEPITHELIAL CELL DIFFERENTIATION,0.015767,0.25192,0.29619,1,1
SCLC-A2,GO REGULATION OF MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,0.015767,0.27901,0.29618,1,1
SCLC-A2,GO RENAL SYSTEM PROCESS INVOLVED IN REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE,0.014755,0.34963,0.29616,1,1
SCLC-A2,GO VASODILATION,0.0057193,0.34758,0.29524,1,1
SCLC-A2,GO REGULATION OF PROSTAGLANDIN SECRETION,0.0085133,0.22316,0.2942,1,1
SCLC-A2,GO CELLULAR RESPONSE TO LITHIUM ION,0.0076503,0.30622,0.29304,1,1
SCLC-A2,GO BONE REMODELING,0.0020943,0.31399,0.29258,1,1
SCLC-A2,GO MAINTENANCE OF BLOOD BRAIN BARRIER,0.0036381,0.26721,0.29256,1,1
SCLC-A2,GO POSITIVE REGULATION OF INTERLEUKIN 10 PRODUCTION,0.0027694,0.3735,0.29222,1,1
SCLC-A2,GO REGULATION OF CALCIUM ION DEPENDENT EXOCYTOSIS,0.01427,0.2316,0.29168,1,1
SCLC-A2,GO CORNIFICATION,0.0035004,0.27741,0.29001,1,1
SCLC-A2,GO NEGATIVE REGULATION OF MEIOTIC NUCLEAR DIVISION,0.0020112,0.33029,0.28997,1,1
SCLC-A2,GO GASTRULATION WITH MOUTH FORMING SECOND,0.0076503,0.33327,0.28895,1,1
SCLC-A2,GO CHOLESTEROL STORAGE,0.0097991,0.22034,0.28734,1,1
SCLC-A2,GO MAST CELL MEDIATED IMMUNITY,0.0037806,0.31225,0.28681,1,1
SCLC-A2,GO DIET INDUCED THERMOGENESIS,0.0085133,0.31313,0.28559,1,1
SCLC-A2,GO TISSUE REMODELING,0.0025586,0.35167,0.28471,1,1
SCLC-A2,GO REGULATION OF FATTY ACID TRANSPORT,0.0019312,0.24845,0.28434,1,1
SCLC-A2,GO REGULATION OF ASTROCYTE DIFFERENTIATION,0.01857,0.33178,0.28423,1,1
SCLC-A2,GO DRUG METABOLIC PROCESS,0.0094624,0.22825,0.2842,1,1
SCLC-A2,GO POSITIVE REGULATION OF AMINE TRANSPORT,0.0174,0.22217,0.28382,1,1
SCLC-A2,GO MEMBRANE DEPOLARIZATION DURING ACTION POTENTIAL,0.023963,0.30786,0.28348,1,1
SCLC-A2,GO REGULATION OF POSITIVE CHEMOTAXIS,0.0066217,0.23804,0.2827,1,1
SCLC-A2,GO MAST CELL ACTIVATION,0.0033675,0.28578,0.28241,1,1
SCLC-A2,GO CELLULAR RESPONSE TO ALKALOID,0.00090875,0.27199,0.28176,1,1
SCLC-A2,GO REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE,0.0018542,0.30158,0.28167,1,1
SCLC-A2,GO NEGATIVE REGULATION OF GLIOGENESIS,0.01857,0.25083,0.28106,1,1
SCLC-A2,GO KERATINIZATION,0.0019312,0.28322,0.28072,1,1
SCLC-A2,GO REGULATION OF B CELL ACTIVATION,0.0010336,0.30327,0.28056,1,1
SCLC-A2,GO HYPOTHALAMUS DEVELOPMENT,0.023222,0.38326,0.2801,1,1
SCLC-A2,GO PEPTIDYL TYROSINE AUTOPHOSPHORYLATION,0.0071194,0.28335,0.27919,1,1
SCLC-A2,GO GLYCOSYLATION,0.00064092,0.29879,0.27915,1,1
SCLC-A2,GO REGULATION OF EPIDERMAL CELL DIFFERENTIATION,0.010505,0.29011,0.27894,1,1
SCLC-A2,GO NEGATIVE REGULATION OF BLOOD PRESSURE,0.004403,0.31317,0.27798,1,1
SCLC-A2,GO LIPID DROPLET ORGANIZATION,0.0021804,0.33762,0.27775,1,1
SCLC-A2,GO ANTERIOR POSTERIOR AXIS SPECIFICATION,0.0061556,0.24439,0.27582,1,1
SCLC-A2,GO POSITIVE REGULATION OF RELEASE OF CYTOCHROME C FROM MITOCHONDRIA,0.017977,0.24272,0.27508,1,1
SCLC-A2,GO RETINA MORPHOGENESIS IN CAMERA TYPE EYE,0.0088198,0.25696,0.275,1,1
SCLC-A2,GO REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY,0.0091361,0.28391,0.27402,1,1
SCLC-A2,GO REGULATION OF NEUTROPHIL MIGRATION,0.0017084,0.30564,0.27358,1,1
SCLC-A2,GO RESPONSE TO MACROPHAGE COLONY STIMULATING FACTOR,0.017977,0.27537,0.27271,1,1
SCLC-A2,GO CARBOHYDRATE DERIVATIVE TRANSPORT,0.0020943,0.33918,0.27254,1,1
SCLC-A2,GO POSITIVE REGULATION OF GLIAL CELL DIFFERENTIATION,0.0094624,0.3247,0.27236,1,1
SCLC-A2,GO WATER HOMEOSTASIS,0.0059338,0.29653,0.2721,1,1
SCLC-A2,GO REGULATION OF ENDOTHELIAL CELL DIFFERENTIATION,0.0088198,0.29957,0.27189,1,1
SCLC-A2,GO REGULATION OF POLYSACCHARIDE METABOLIC PROCESS,0.0020943,0.29823,0.27081,1,1
SCLC-A2,GO POSITIVE REGULATION OF INTERLEUKIN 6 PRODUCTION,0.0017084,0.2403,0.2708,1,1
SCLC-A2,GO NEGATIVE REGULATION OF T CELL PROLIFERATION,0.0049293,0.29241,0.27003,1,1
SCLC-A2,GO CELLULAR RESPONSE TO STEROL DEPLETION,0.004403,0.28111,0.26961,1,1
SCLC-A2,GO NEURON MATURATION,0.0036381,0.2237,0.26783,1,1
SCLC-A2,GO ARACHIDONIC ACID METABOLIC PROCESS,0.0037806,0.25428,0.26725,1,1
SCLC-A2,GO REGULATION OF BROWN FAT CELL DIFFERENTIATION,0.011255,0.31749,0.26423,1,1
SCLC-A2,GO NEGATIVE REGULATION OF SMOOTH MUSCLE CELL DIFFERENTIATION,0.017977,0.35848,0.263,1,1
SCLC-A2,GO PHOSPHATIDYLCHOLINE BIOSYNTHETIC PROCESS,0.0055117,0.29084,0.26206,1,1
SCLC-A2,GO REGULATION OF FERTILIZATION,0.0049293,0.33461,0.26202,1,1
SCLC-A2,GO NEGATIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS,0.017977,0.38039,0.26188,1,1
SCLC-A2,GO NEGATIVE REGULATION OF STEROID METABOLIC PROCESS,0.028854,0.30861,0.26137,1,1
SCLC-A2,GO NEGATIVE REGULATION OF MAP KINASE ACTIVITY,0.0097991,0.28648,0.26131,1,1
SCLC-A2,GO GLYCOSYLCERAMIDE METABOLIC PROCESS,0.0138,0.23753,0.26115,1,1
SCLC-A2,GO POSITIVE REGULATION OF ENDOTHELIAL CELL DIFFERENTIATION,0.019808,0.27263,0.26015,1,1
SCLC-A2,GO SNARE COMPLEX ASSEMBLY,0.0138,0.31356,0.2601,1,1
SCLC-A2,GO TRANSMISSION OF NERVE IMPULSE,0.017977,0.20632,0.25965,1,1
SCLC-A2,GO CELLULAR RESPONSE TO REACTIVE NITROGEN SPECIES,0.0029959,0.27996,0.25958,1,1
SCLC-A2,GO REPRODUCTIVE BEHAVIOR,0.0035004,0.32846,0.25929,1,1
SCLC-A2,GO LEPTIN MEDIATED SIGNALING PATHWAY,0.012053,0.3539,0.25804,1,1
SCLC-A2,GO POLYSACCHARIDE BIOSYNTHETIC PROCESS,0.0011254,0.28731,0.25769,1,1
SCLC-A2,GO INTRACELLULAR STEROL TRANSPORT,0.014755,0.26998,0.25755,1,1
SCLC-A2,GO CIRCADIAN REGULATION OF GENE EXPRESSION,0.0020112,0.20464,0.25669,1,1
SCLC-A2,GO DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF TASTE,0.0049293,0.30094,0.25666,1,1
SCLC-A2,GO POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION,0.014755,0.33509,0.25652,1,1
SCLC-A2,GO VENTRICULAR SEPTUM MORPHOGENESIS,0.016296,0.32864,0.25541,1,1
SCLC-A2,GO NEGATIVE REGULATION OF LIPID METABOLIC PROCESS,0.0022699,0.32669,0.25461,1,1
SCLC-A2,GO REGULATION OF CATECHOLAMINE METABOLIC PROCESS,0.0055117,0.26973,0.25456,1,1
SCLC-A2,GO NEUROPEPTIDE SIGNALING PATHWAY,0.0039282,0.26288,0.2529,1,1
SCLC-A2,GO POSITIVE REGULATION OF NEUTROPHIL MIGRATION,0.0174,0.39743,0.25278,1,1
SCLC-A2,GO NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS,0.0031154,0.27368,0.25242,1,1
SCLC-A2,GO SPHINGOLIPID METABOLIC PROCESS,0.00069995,0.25241,0.25241,1,1
SCLC-A2,GO HOMOTYPIC CELL CELL ADHESION,0.010505,0.24778,0.25196,1,1
SCLC-A2,GO DEFENSE RESPONSE TO GRAM NEGATIVE BACTERIUM,0.0040811,0.26207,0.25175,1,1
SCLC-A2,GO MAMMARY GLAND ALVEOLUS DEVELOPMENT,0.010874,0.29554,0.25126,1,1
SCLC-A2,GO NATURAL KILLER CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,0.0025586,0.28345,0.25078,1,1
SCLC-A2,GO CELL KILLING,0.0022699,0.30592,0.25031,1,1
SCLC-A2,GO DIGESTIVE SYSTEM PROCESS,0.0035004,0.31395,0.24884,1,1
SCLC-A2,GO REGULATION OF B CELL DIFFERENTIATION,0.0066217,0.26533,0.24835,1,1
SCLC-A2,GO CELLULAR RESPONSE TO INORGANIC SUBSTANCE,0.0031154,0.2805,0.2474,1,1
SCLC-A2,GO POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY,0.011648,0.34617,0.2464,1,1
SCLC-A2,GO EATING BEHAVIOR,0.0039282,0.2638,0.2464,1,1
SCLC-A2,GO NEGATIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS,0.0036381,0.27967,0.24598,1,1
SCLC-A2,GO NEGATIVE REGULATION OF CELL CELL ADHESION,0.0073805,0.25337,0.24577,1,1
SCLC-A2,GO AMINO SUGAR CATABOLIC PROCESS,0.01427,0.19306,0.24542,1,1
SCLC-A2,GO CARDIAC LEFT VENTRICLE MORPHOGENESIS,0.028854,0.26458,0.24522,1,1
SCLC-A2,GO RESPONSE TO THYROID HORMONE,0.029747,0.30725,0.24496,1,1
SCLC-A2,GO POSITIVE REGULATION OF LYMPHOCYTE MIGRATION,0.0039282,0.30129,0.24454,1,1
SCLC-A2,GO CELLULAR PROTEIN CONTAINING COMPLEX LOCALIZATION,0.0040811,0.27374,0.24451,1,1
SCLC-A2,GO POSITIVE REGULATION OF HORMONE SECRETION,0.0032392,0.22467,0.24429,1,1
SCLC-A2,GO POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY,0.0091361,0.23081,0.2441,1,1
SCLC-A2,GO REGULATION OF NOTCH SIGNALING PATHWAY,0.0066217,0.28965,0.24393,1,1
SCLC-A2,GO MEMBRANE DEPOLARIZATION,0.010146,0.24162,0.24313,1,1
SCLC-A2,GO LIPOSACCHARIDE METABOLIC PROCESS,0.0085133,0.27882,0.24263,1,1
SCLC-A2,GO REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY,0.028854,0.18952,0.24235,1,1
SCLC-A2,GO DEFENSE RESPONSE TO BACTERIUM,0.0012773,0.23686,0.24223,1,1
SCLC-A2,GO INTERLEUKIN 6 PRODUCTION,0.0018542,0.28571,0.24101,1,1
SCLC-A2,GO NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,0.005311,0.29529,0.2405,1,1
SCLC-A2,GO POSITIVE REGULATION OF AMYLOID BETA FORMATION,0.022501,0.26537,0.24049,1,1
SCLC-A2,GO NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION,0.011648,0.29402,0.2392,1,1
SCLC-A2,GO CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,0.0055117,0.26711,0.23883,1,1
SCLC-A2,GO POSITIVE REGULATION OF BLOOD CIRCULATION,0.0021804,0.20981,0.23799,1,1
SCLC-A2,GO MYOTUBE DIFFERENTIATION,0.0015733,0.24141,0.23755,1,1
SCLC-A2,GO CELL CELL JUNCTION ASSEMBLY,0.0031154,0.28766,0.23712,1,1
SCLC-A2,GO EMBRYONIC PLACENTA DEVELOPMENT,0.0174,0.27411,0.23707,1,1
SCLC-A2,GO MEMBRANE LIPID METABOLIC PROCESS,0.0013321,0.25555,0.23689,1,1
SCLC-A2,GO POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION,0.0042393,0.25072,0.23686,1,1
SCLC-A2,GO ENERGY HOMEOSTASIS,0.016296,0.20609,0.23619,1,1
SCLC-A2,GO REGULATION OF GRANULOCYTE CHEMOTAXIS,0.0015733,0.23786,0.23591,1,1
SCLC-A2,GO PROTEIN EXIT FROM ENDOPLASMIC RETICULUM,0.0017799,0.19656,0.23524,1,1
SCLC-A2,GO RESPONSE TO MECHANICAL STIMULUS,0.0020112,0.2293,0.23515,1,1
SCLC-A2,GO GASTRIC ACID SECRETION,0.024724,0.30029,0.23477,1,1
SCLC-A2,GO ACTIVATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS,0.0016396,0.2426,0.23441,1,1
SCLC-A2,GO AMINE METABOLIC PROCESS,0.0010786,0.26353,0.23432,1,1
SCLC-A2,GO ENDOTHELIUM DEVELOPMENT,0.0040811,0.25237,0.23428,1,1
SCLC-A2,GO CELLULAR RESPONSE TO LEPTIN STIMULUS,0.01857,0.29903,0.23418,1,1
SCLC-A2,GO POSITIVE REGULATION OF ORGANIC ACID TRANSPORT,0.0063849,0.24935,0.23403,1,1
SCLC-A2,GO MALE GENITALIA DEVELOPMENT,0.023222,0.23361,0.23277,1,1
SCLC-A2,GO CERAMIDE BIOSYNTHETIC PROCESS,0.0010786,0.2552,0.23235,1,1
SCLC-A2,GO POSITIVE REGULATION OF CHEMOTAXIS,0.0032392,0.27635,0.23173,1,1
SCLC-A2,GO NEGATIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION,0.0091361,0.25842,0.23063,1,1
SCLC-A2,GO CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS,0.01427,0.25171,0.22925,1,1
SCLC-A2,GO CERAMIDE METABOLIC PROCESS,0.0013321,0.22856,0.22922,1,1
SCLC-A2,GO LEUKOTRIENE METABOLIC PROCESS,0.023222,0.25106,0.22862,1,1
SCLC-A2,GO REGULATION OF GLIAL CELL DIFFERENTIATION,0.0174,0.30667,0.22795,1,1
SCLC-A2,GO ADULT LOCOMOTORY BEHAVIOR,0.015767,0.27008,0.22779,1,1
SCLC-A2,GO FUCOSYLATION,0.023222,0.26825,0.22757,1,1
SCLC-A2,GO RESPONSE TO GONADOTROPIN,0.013344,0.24912,0.22702,1,1
SCLC-A2,GO REGULATION OF CAMP MEDIATED SIGNALING,0.0047478,0.25796,0.22667,1,1
SCLC-A2,GO REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORT,0.020453,0.21786,0.22653,1,1
SCLC-A2,GO HORMONE TRANSPORT,0.0015095,0.20843,0.22631,1,1
SCLC-A2,GO GLYCOPROTEIN BIOSYNTHETIC PROCESS,0.0020112,0.24999,0.22624,1,1
SCLC-A2,GO POSITIVE REGULATION OF BLOOD PRESSURE,0.011648,0.32792,0.22538,1,1
SCLC-A2,GO ACTIVATION OF JANUS KINASE ACTIVITY,0.020453,0.22866,0.22416,1,1
SCLC-A2,GO STEROL HOMEOSTASIS,0.010146,0.23074,0.22364,1,1
SCLC-A2,GO CELLULAR RESPONSE TO CALCIUM ION,0.017977,0.28023,0.22327,1,1
SCLC-A2,GO REGULATION OF RETROGRADE PROTEIN TRANSPORT ER TO CYTOSOL,0.010874,0.25498,0.22305,1,1
SCLC-A2,GO AMYLOID BETA METABOLIC PROCESS,0.0082164,0.26799,0.22275,1,1
SCLC-A2,GO MEDIUM CHAIN FATTY ACID METABOLIC PROCESS,0.01684,0.29139,0.22255,1,1
SCLC-A2,GO CELLULAR CARBOHYDRATE BIOSYNTHETIC PROCESS,0.0020112,0.23902,0.22111,1,1
SCLC-A2,GO CELL CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES,0.010146,0.22422,0.22111,1,1
SCLC-A2,GO POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY,0.02631,0.1839,0.22097,1,1
SCLC-A2,GO ADAPTIVE THERMOGENESIS,0.00083347,0.19946,0.22096,1,1
SCLC-A2,GO REGULATION OF GLYCOGEN METABOLIC PROCESS,0.0097991,0.25314,0.22045,1,1
SCLC-A2,GO MUSCLE HYPERTROPHY,0.0094624,0.29281,0.22038,1,1
SCLC-A2,GO CELLULAR RESPONSE TO AMYLOID BETA,0.014755,0.28076,0.22038,1,1
SCLC-A2,GO PHOSPHOLIPID TRANSPORT,0.0020112,0.2461,0.21984,1,1
SCLC-A2,GO TRANSFORMING GROWTH FACTOR BETA PRODUCTION,0.010146,0.31117,0.21969,1,1
SCLC-A2,GO NOTCH SIGNALING PATHWAY,0.0066217,0.27773,0.21966,1,1
SCLC-A2,GO POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION,0.0045725,0.21091,0.21966,1,1
SCLC-A2,GO POSITIVE REGULATION OF CYTOKINE SECRETION,0.0055117,0.2173,0.21944,1,1
SCLC-A2,GO REGULATION OF CELL CELL ADHESION,0.0063849,0.24569,0.21913,1,1
SCLC-A2,GO RESPONSE TO ALKALOID,0.0047478,0.27226,0.21872,1,1
SCLC-A2,GO PEPTIDE HORMONE SECRETION,0.0020112,0.19507,0.21849,1,1
SCLC-A2,GO REGULATION OF THE FORCE OF HEART CONTRACTION,0.022501,0.25076,0.21752,1,1
SCLC-A2,GO CELLULAR RESPONSE TO STARVATION,0.0029959,0.23155,0.2175,1,1
SCLC-A2,GO REGULATION OF TYPE I INTERFERON MEDIATED SIGNALING PATHWAY,0.0079288,0.18905,0.21721,1,1
SCLC-A2,GO POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION,0.0055117,0.2206,0.21689,1,1
SCLC-A2,GO ORGANOPHOSPHATE ESTER TRANSPORT,0.00083347,0.21753,0.21644,1,1
SCLC-A2,GO FAT CELL DIFFERENTIATION,0.0045725,0.21293,0.21615,1,1
SCLC-A2,GO NEGATIVE REGULATION OF PROTEIN SERINE THREONINE KINASE ACTIVITY,0.0059338,0.17746,0.21492,1,1
SCLC-A2,GO POLYSACCHARIDE METABOLIC PROCESS,0.0026621,0.2287,0.21436,1,1
SCLC-A2,GO ACID SECRETION,0.005311,0.21299,0.21306,1,1
SCLC-A2,GO POSITIVE REGULATION OF FATTY ACID TRANSPORT,0.0094624,0.17663,0.21291,1,1
SCLC-A2,GO AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS,0.010874,0.3037,0.21251,1,1
SCLC-A2,GO REGULATION OF FAT CELL DIFFERENTIATION,0.010874,0.20029,0.21182,1,1
SCLC-A2,GO LEUKOCYTE CHEMOTAXIS,0.0028806,0.24442,0.21162,1,1
SCLC-A2,GO REGULATION OF ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,0.023222,0.20571,0.21157,1,1
SCLC-A2,GO MANNOSYLATION,0.011255,0.18209,0.21116,1,1
SCLC-A2,GO EPIDERMAL CELL DIFFERENTIATION,0.0059338,0.22501,0.21089,1,1
SCLC-A2,GO NEGATIVE REGULATION OF MEIOTIC CELL CYCLE,0.010505,0.25519,0.21084,1,1
SCLC-A2,GO RESPONSE TO INTERLEUKIN 6,0.01918,0.22768,0.21081,1,1
SCLC-A2,GO KERATINOCYTE DIFFERENTIATION,0.0068665,0.22322,0.21061,1,1
SCLC-A2,GO CELL CELL JUNCTION ORGANIZATION,0.0085133,0.25434,0.20982,1,1
SCLC-A2,GO RESPONSE TO STEROL,0.025507,0.21766,0.20962,1,1
SCLC-A2,GO DIOL BIOSYNTHETIC PROCESS,0.01684,0.20163,0.20939,1,1
SCLC-A2,GO OLIGODENDROCYTE DEVELOPMENT,0.01427,0.23707,0.20918,1,1
SCLC-A2,GO RESPONSE TO METAL ION,0.0037806,0.2613,0.20917,1,1
SCLC-A2,GO STEROL METABOLIC PROCESS,0.0029959,0.24947,0.20906,1,1
SCLC-A2,GO LABYRINTHINE LAYER BLOOD VESSEL DEVELOPMENT,0.028854,0.2272,0.20902,1,1
SCLC-A2,GO INSULIN SECRETION,0.0022699,0.19848,0.2077,1,1
SCLC-A2,GO POSITIVE REGULATION OF MUSCLE CONTRACTION,0.0138,0.20766,0.20765,1,1
SCLC-A2,GO ENDOCRINE HORMONE SECRETION,0.005311,0.19921,0.20718,1,1
SCLC-A2,GO POSITIVE REGULATION OF PEPTIDE SECRETION,0.0015733,0.17367,0.20647,1,1
SCLC-A2,GO REGULATION OF SODIUM ION TRANSPORT,0.025507,0.24809,0.20625,1,1
SCLC-A2,GO REGULATION OF BLOOD PRESSURE,0.0018542,0.23061,0.20616,1,1
SCLC-A2,GO ORGANELLE MEMBRANE FUSION,0.0079288,0.26569,0.20614,1,1
SCLC-A2,GO ACTIVATED T CELL PROLIFERATION,0.023222,0.2102,0.20536,1,1
SCLC-A2,GO REGULATION OF GLUCOSE METABOLIC PROCESS,0.0027694,0.20301,0.20491,1,1
