archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,GO RESPONSE TO INTERLEUKIN 18,0.020453,0.64546,0.59246,1,1
1,GO POSITIVE REGULATION OF T CELL CYTOKINE PRODUCTION,0.0013889,0.64419,0.51888,1,1
1,GO EXTRACELLULAR MATRIX DISASSEMBLY,6.5613e-05,0.6438,0.77874,1,1
1,GO NEGATIVE REGULATION OF GLYCOPROTEIN METABOLIC PROCESS,0.00049043,0.6407,0.61523,1,1
1,GO AMYLOID BETA CLEARANCE,0.00016006,0.6402,0.57618,1,1
1,GO RESPONSE TO ANGIOTENSIN,0.0001255,0.6366,0.57175,1,1
1,GO I KAPPAB KINASE NF KAPPAB SIGNALING,0.00034064,0.63589,0.48532,1,1
1,GO REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,0.00010828,0.63446,0.55421,1,1
1,GO DENDRITIC CELL DIFFERENTIATION,0.019808,0.63383,0.41636,1,1
1,GO EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,0.0013321,0.63318,0.48823,1,1
1,GO POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY,0.00064092,0.63006,0.53025,1,1
1,GO NECROTIC CELL DEATH,0.00046881,0.62967,0.57798,1,1
1,GO MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS,0.00025768,0.62966,0.54269,1,1
1,GO MEMBRANE PROTEIN PROTEOLYSIS,0.00013838,0.62845,0.58377,1,1
1,GO NCRNA 3 END PROCESSING,0.027983,0.62753,0.49303,1,1
1,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,0.00025768,0.62582,0.57254,1,1
1,GO POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS,0.00023453,0.62566,0.5912,1,1
1,GO POSITIVE REGULATION OF ASTROCYTE DIFFERENTIATION,0.025507,0.62534,0.58313,1,1
1,GO CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,7.2607e-05,0.62382,0.68455,1,1
1,GO INTERLEUKIN 1 PRODUCTION,0.00046881,0.62355,0.58654,1,1
1,GO NEGATIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT,0.0019312,0.62335,0.49184,1,1
1,GO CAVEOLIN MEDIATED ENDOCYTOSIS,9.3306e-05,0.6221,0.58574,1,1
1,GO REGULATION OF EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,0.00042822,0.62,0.69142,1,1
1,GO LOW DENSITY LIPOPROTEIN PARTICLE CLEARANCE,0.00013179,0.61879,0.67091,1,1
1,GO NEGATIVE REGULATION OF PLATELET ACTIVATION,0.0009903,0.61814,0.58796,1,1
1,GO REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,0.00011376,0.61676,0.61835,1,1
1,GO PLATELET DEGRANULATION,0.00019396,0.61599,0.61401,1,1
1,GO POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,0.00076401,0.61413,0.51431,1,1
1,GO C21 STEROID HORMONE BIOSYNTHETIC PROCESS,0.00087036,0.61332,0.59147,1,1
1,GO NEGATIVE REGULATION OF CARTILAGE DEVELOPMENT,0.0018542,0.61273,0.57489,1,1
1,GO CHONDROCYTE DIFFERENTIATION INVOLVED IN ENDOCHONDRAL BONE MORPHOGENESIS,0.0002237,0.61247,0.68181,1,1
1,GO VIRAL LIFE CYCLE,0.00016797,0.61217,0.50508,1,1
1,GO REGULATION OF ISOTYPE SWITCHING,0.0001255,0.61055,0.55444,1,1
1,GO MACROPHAGE APOPTOTIC PROCESS,0.00064092,0.60935,0.59059,1,1
1,GO NIK NF KAPPAB SIGNALING,0.0002237,0.60718,0.49743,1,1
1,GO POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,0.00028296,0.60716,0.52099,1,1
1,GO CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT,0.0032392,0.60707,0.51135,1,1
1,GO RESPONSE TO PROGESTERONE,0.0010336,0.60681,0.46089,1,1
1,GO NEGATIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,0.00024585,0.60642,0.56206,1,1
1,GO P38MAPK CASCADE,0.00083347,0.60577,0.45911,1,1
1,GO VASCULAR TRANSPORT,0.010505,0.60558,0.61646,1,1
1,GO PULMONARY VALVE DEVELOPMENT,0.0012773,0.60433,0.61704,1,1
1,GO RESPONSE TO VIRUS,0.00042822,0.60406,0.45149,1,1
1,GO POSITIVE REGULATION OF VASCULOGENESIS,0.0024588,0.60276,0.56571,1,1
1,GO POSITIVE REGULATION OF ISOTYPE SWITCHING,8.8765e-05,0.60258,0.56078,1,1
1,GO COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE,0.0047478,0.60088,0.55445,1,1
1,GO INTEGRIN MEDIATED SIGNALING PATHWAY,0.00011949,0.60069,0.65484,1,1
1,GO RESPONSE TO INTERLEUKIN 1,0.00061317,0.59955,0.42717,1,1
1,GO POSITIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,0.00046881,0.59696,0.48454,1,1
1,GO POSITIVE REGULATION OF VACUOLE ORGANIZATION,0.00020344,0.59681,0.6244,1,1
1,GO CELLULAR RESPONSE TO BIOTIC STIMULUS,0.00079804,0.59556,0.50496,1,1
1,GO POSITIVE REGULATION OF EXECUTION PHASE OF APOPTOSIS,0.00018491,0.59551,0.55302,1,1
1,GO CYTOKINE MEDIATED SIGNALING PATHWAY,0.00079804,0.5948,0.46443,1,1
1,GO INTERLEUKIN 2 PRODUCTION,0.0001525,0.59351,0.5637,1,1
1,GO NEGATIVE REGULATION OF T CELL APOPTOTIC PROCESS,0.00053648,0.593,0.53435,1,1
1,GO EOSINOPHIL MIGRATION,0.0035004,0.59076,0.57577,1,1
1,GO MYELOID CELL APOPTOTIC PROCESS,0.00010305,0.59005,0.59968,1,1
1,GO RESPONSE TO DSRNA,0.00042822,0.58935,0.47914,1,1
1,GO REGULATION OF RECEPTOR BINDING,0.011255,0.58832,0.4578,1,1
1,GO MULTI ORGANISM LOCALIZATION,0.00013179,0.58719,0.46667,1,1
1,GO REGULATION OF T CELL MEDIATED IMMUNITY,0.00051298,0.58444,0.49792,1,1
1,GO SKELETAL MUSCLE TISSUE REGENERATION,0.00034064,0.58321,0.50822,1,1
1,GO POSITIVE REGULATION OF MITOCHONDRIAL CALCIUM ION CONCENTRATION,0.0001525,0.58163,0.61484,1,1
1,GO DETECTION OF BIOTIC STIMULUS,0.0011741,0.58074,0.52265,1,1
1,GO FORMATION OF CYTOPLASMIC TRANSLATION INITIATION COMPLEX,0.0071194,0.58003,0.48029,1,1
1,GO RESPONSE TO HYPEROXIA,0.0018542,0.57991,0.59392,1,1
1,GO REGULATION OF HORMONE BIOSYNTHETIC PROCESS,0.00073133,0.57966,0.62509,1,1
1,GO MORPHOGENESIS OF AN EPITHELIAL SHEET,0.0001255,0.57902,0.5353,1,1
1,GO ENDOTHELIAL CELL CHEMOTAXIS,0.00064092,0.57873,0.62673,1,1
1,GO IMMUNE RESPONSE TO TUMOR CELL,0.0016396,0.57854,0.51284,1,1
1,GO ENDOTHELIAL CELL APOPTOTIC PROCESS,0.00031055,0.57815,0.52401,1,1
1,GO REGULATION OF ERBB SIGNALING PATHWAY,0.00053648,0.57785,0.45467,1,1
1,GO REGULATION OF IMMUNOGLOBULIN PRODUCTION,0.00011376,0.57692,0.52362,1,1
1,GO CELLULAR RESPONSE TO INCREASED OXYGEN LEVELS,0.00023453,0.5768,0.55468,1,1
1,GO POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,0.00029645,0.57638,0.49419,1,1
1,GO REGULATION OF SYMBIOTIC PROCESS,0.00032527,0.57596,0.4724,1,1
1,GO MACROPHAGE PROLIFERATION,0.0025586,0.57557,0.58646,1,1
1,GO REGULATION OF TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,0.0024588,0.5746,0.45702,1,1
1,GO ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS,0.010146,0.57406,0.40725,1,1
1,GO CELL SUBSTRATE JUNCTION ORGANIZATION,0.0015095,0.57362,0.50066,1,1
1,GO CELLULAR RESPONSE TO IRON ION,0.00044809,0.57299,0.51361,1,1
1,GO REGULATION OF T CELL APOPTOTIC PROCESS,0.00083347,0.57264,0.45434,1,1
1,GO REGULATION OF KETONE BIOSYNTHETIC PROCESS,0.0023626,0.56952,0.52329,1,1
1,GO POSITIVE REGULATION OF MYOTUBE DIFFERENTIATION,0.00037344,0.56913,0.58956,1,1
1,GO POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY,7.6363e-05,0.56894,0.54079,1,1
1,GO VENOUS BLOOD VESSEL DEVELOPMENT,0.0047478,0.56872,0.47002,1,1
1,GO REGULATION OF NIK NF KAPPAB SIGNALING,0.00051298,0.56784,0.42164,1,1
1,GO RECEPTOR CATABOLIC PROCESS,0.00010828,0.56783,0.53945,1,1
1,GO NEGATIVE REGULATION OF DEFENSE RESPONSE TO VIRUS,0.00017625,0.56771,0.58145,1,1
1,GO NUCLEOTIDE BINDING DOMAIN LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY,0.01247,0.56769,0.43415,1,1
1,GO POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION,8.4434e-05,0.56624,0.63007,1,1
1,GO REGULATION OF DEFENSE RESPONSE TO VIRUS,0.0047478,0.56584,0.40764,1,1
1,GO POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION INVOLVED IN PHOSPHOLIPASE C ACTIVATING G PROTEIN COUPLED SIGNALING PATHWAY,0.010505,0.56447,0.42171,1,1
1,GO HEME METABOLIC PROCESS,0.00083347,0.56367,0.5103,1,1
1,GO GUANOSINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,0.0011741,0.5627,0.54843,1,1
1,GO GROWTH PLATE CARTILAGE DEVELOPMENT,0.00031055,0.56066,0.54457,1,1
1,GO NEGATIVE REGULATION OF COLLAGEN METABOLIC PROCESS,0.0012773,0.56031,0.72093,1,1
1,GO NEGATIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION,0.0010336,0.55968,0.55548,1,1
1,GO REGULATION OF EPIDERMAL GROWTH FACTOR ACTIVATED RECEPTOR ACTIVITY,0.023222,0.5562,0.51908,1,1
1,GO REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,0.00069995,0.55421,0.42986,1,1
1,GO NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,0.00010828,0.55287,0.51798,1,1
1,GO REGULATION OF ADAPTIVE IMMUNE RESPONSE,0.00014528,0.55267,0.49563,1,1
1,GO REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0.00051298,0.55226,0.51494,1,1
1,GO POSITIVE REGULATION OF T CELL DIFFERENTIATION IN THYMUS,0.00027004,0.55172,0.54712,1,1
1,GO REGULATION OF GLOMERULAR FILTRATION,0.01427,0.55168,0.47362,1,1
1,GO INTERLEUKIN 13 PRODUCTION,0.005311,0.55052,0.4842,1,1
1,GO MACROPHAGE CYTOKINE PRODUCTION,0.0039282,0.55041,0.59643,1,1
1,GO REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,0.00049043,0.54987,0.45687,1,1
1,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM,0.0029959,0.54977,0.50764,1,1
1,GO POSITIVE REGULATION OF VIRAL LIFE CYCLE,0.00029645,0.54953,0.44783,1,1
1,GO NUCLEOBASE CONTAINING SMALL MOLECULE CATABOLIC PROCESS,7.2607e-05,0.54919,0.52223,1,1
1,GO BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,6.5613e-05,0.5469,0.57795,1,1
1,GO REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO HYPOXIA,0.00042822,0.54666,0.42631,1,1
1,GO SUBSTRATE ADHESION DEPENDENT CELL SPREADING,0.00019396,0.54645,0.616,1,1
1,GO RESPONSE TO INTERLEUKIN 12,0.00056099,0.54625,0.46876,1,1
1,GO CYTOKINE METABOLIC PROCESS,0.00014528,0.54588,0.53461,1,1
1,GO POSITIVE REGULATION OF INTERLEUKIN 4 PRODUCTION,0.00069995,0.54401,0.42755,1,1
1,GO POSITIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,0.0039282,0.54279,0.44995,1,1
1,GO FATTY ACID BETA OXIDATION USING ACYL COA DEHYDROGENASE,0.0022699,0.54269,0.48859,1,1
1,GO REACTIVE NITROGEN SPECIES METABOLIC PROCESS,0.00018491,0.54245,0.5298,1,1
1,GO POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION,8.8765e-05,0.54227,0.57369,1,1
1,GO POSITIVE REGULATION OF CELLULAR EXTRAVASATION,0.00040918,0.5419,0.65662,1,1
1,GO POSITIVE REGULATION OF STEROL TRANSPORT,0.00011949,0.54148,0.57162,1,1
1,GO REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS,0.00031055,0.54139,0.46784,1,1
1,GO CHAPERONE MEDIATED PROTEIN TRANSPORT,0.0013889,0.54129,0.49506,1,1
1,GO RESPONSE TO TUMOR NECROSIS FACTOR,0.00069995,0.54079,0.3967,1,1
1,GO STEROL IMPORT,0.0091361,0.53938,0.55944,1,1
1,GO REGULATION OF CELL COMMUNICATION BY ELECTRICAL COUPLING,0.00066983,0.53848,0.52184,1,1
1,GO RESPONSE TO INTERLEUKIN 15,0.0019312,0.53841,0.48873,1,1
1,GO EXTRACELLULAR STRUCTURE ORGANIZATION,0.00024585,0.5382,0.62204,1,1
1,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,0.00025768,0.53801,0.52035,1,1
1,GO NEGATIVE REGULATION OF BLOOD CIRCULATION,0.0024588,0.53798,0.39866,1,1
1,GO NEGATIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY,4.131e-05,0.53781,0.63032,1,1
1,GO REGULATION OF TRANSPOSITION,0.0023626,0.53735,0.46728,1,1
1,GO NEGATIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,0.00051298,0.53734,0.47836,1,1
1,GO REGULATION OF RESPONSE TO CYTOKINE STIMULUS,0.0047478,0.53722,0.41593,1,1
1,GO POSITIVE REGULATION OF CHOLESTEROL EFFLUX,0.00032527,0.53716,0.59222,1,1
1,GO PEPTIDE CROSS LINKING,0.0011254,0.5351,0.57715,1,1
1,GO NATURAL KILLER CELL PROLIFERATION,0.0045725,0.53497,0.52024,1,1
1,GO IMMUNOLOGICAL SYNAPSE FORMATION,0.016296,0.53448,0.5041,1,1
1,GO POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,0.00013838,0.53437,0.50193,1,1
1,GO RESPONSE TO X RAY,0.00016797,0.53427,0.57988,1,1
1,GO POSITIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,0.00069995,0.53421,0.43641,1,1
1,GO EMBRYO IMPLANTATION,0.00034064,0.53386,0.61421,1,1
1,GO NEGATIVE REGULATION OF IMMUNE RESPONSE,0.00029645,0.53342,0.51383,1,1
1,GO NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS,0.00023453,0.53283,0.54857,1,1
1,GO REGULATION OF T HELPER CELL DIFFERENTIATION,0.00028296,0.5316,0.50334,1,1
1,GO POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION,0.00014528,0.53105,0.52139,1,1
1,GO RIBOSOMAL LARGE SUBUNIT ASSEMBLY,0.021117,0.52937,0.35821,1,1
1,GO NEGATIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS,0.0047478,0.52853,0.5295,1,1
1,GO MRNA TRANSCRIPTION,0.00035669,0.52707,0.44435,1,1
1,GO NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,0.00044809,0.52649,0.47149,1,1
1,GO MODULATION BY HOST OF SYMBIONT PROCESS,0.0018542,0.52575,0.39935,1,1
1,GO EOSINOPHIL CHEMOTAXIS,0.0094624,0.52552,0.5936,1,1
1,GO RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,0.00079804,0.52545,0.44959,1,1
1,GO POSITIVE REGULATION OF FIBROBLAST MIGRATION,0.0085133,0.52531,0.57323,1,1
1,GO REGULATION OF RETINOIC ACID RECEPTOR SIGNALING PATHWAY,0.0082164,0.52509,0.37134,1,1
1,GO TYROSINE PHOSPHORYLATION OF STAT PROTEIN,0.0010786,0.52418,0.41584,1,1
1,GO REGULATION OF T CELL MEDIATED CYTOTOXICITY,0.0063849,0.52276,0.51321,1,1
1,GO POSITIVE REGULATION OF LIPID CATABOLIC PROCESS,0.00094871,0.52138,0.37297,1,1
1,GO ACUTE INFLAMMATORY RESPONSE,0.00087036,0.52047,0.48711,1,1
1,GO NEGATIVE REGULATION OF INTERFERON GAMMA PRODUCTION,0.004403,0.51975,0.48342,1,1
1,GO POSITIVE REGULATION OF CELL MATRIX ADHESION,0.0018542,0.51844,0.5841,1,1
1,GO VIRAL RNA GENOME REPLICATION,0.00016797,0.51778,0.43699,1,1
1,GO NEGATIVE REGULATION OF BIOMINERALIZATION,8.0303e-05,0.51777,0.79503,1,1
1,GO CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,0.00058654,0.51735,0.44116,1,1
1,GO NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS NONSENSE MEDIATED DECAY,0.0091361,0.51676,0.42587,1,1
1,GO INTERLEUKIN 1 BETA PRODUCTION,0.0009903,0.51674,0.52074,1,1
1,GO EXTRINSIC APOPTOTIC SIGNALING PATHWAY,0.00087036,0.51417,0.41692,1,1
1,GO REGULATION OF PROTEIN AUTOPHOSPHORYLATION,0.00076401,0.5138,0.48709,1,1
1,GO POSITIVE REGULATION OF G1 S TRANSITION OF MITOTIC CELL CYCLE,0.00021334,0.51326,0.43235,1,1
1,GO TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,0.00094871,0.51315,0.39683,1,1
1,GO POSITIVE REGULATION OF OXIDATIVE STRESS INDUCED CELL DEATH,0.00037344,0.51223,0.41403,1,1
1,GO TUMOR NECROSIS FACTOR BIOSYNTHETIC PROCESS,0.00044809,0.51206,0.43239,1,1
1,GO POSITIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,0.00025768,0.50945,0.65161,1,1
1,GO POSITIVE REGULATION OF NF KAPPAB TRANSCRIPTION FACTOR ACTIVITY,0.00034064,0.50822,0.4358,1,1
1,GO NEGATIVE REGULATION OF PRODUCTION OF MIRNAS INVOLVED IN GENE SILENCING BY MIRNA,0.00049043,0.50756,0.57259,1,1
1,GO ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS,0.00017625,0.50748,0.4788,1,1
1,GO ATF6 MEDIATED UNFOLDED PROTEIN RESPONSE,0.0073805,0.50672,0.42925,1,1
1,GO REGULATION OF HORMONE METABOLIC PROCESS,0.0019312,0.50628,0.47765,1,1
1,GO REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,0.0012247,0.50566,0.3649,1,1
1,GO POSITIVE REGULATION OF NIK NF KAPPAB SIGNALING,0.0035004,0.50515,0.34767,1,1
1,GO RIBOSOMAL SMALL SUBUNIT ASSEMBLY,0.010505,0.50509,0.38692,1,1
1,GO RESPONSE TO PROTOZOAN,0.00079804,0.50495,0.4297,1,1
1,GO POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS,0.00024585,0.50393,0.4906,1,1
1,GO REGULATION OF PROTEIN MATURATION,0.0001255,0.50366,0.47256,1,1
1,GO MATURE B CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE,0.0082164,0.50295,0.47615,1,1
1,GO RETINA VASCULATURE MORPHOGENESIS IN CAMERA TYPE EYE,0.0012773,0.50265,0.5914,1,1
1,GO SCF DEPENDENT PROTEASOMAL UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,8.0303e-05,0.50233,0.44026,1,1
1,GO REGULATION OF EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT,0.00066983,0.50199,0.51182,1,1
1,GO INTERLEUKIN 8 PRODUCTION,0.00040918,0.5016,0.48399,1,1
1,GO MACROPHAGE DIFFERENTIATION,0.00037344,0.50141,0.50744,1,1
1,GO POSITIVE REGULATION OF LIPID STORAGE,0.00039093,0.50055,0.48365,1,1
1,GO NEGATIVE REGULATION OF VIRAL RELEASE FROM HOST CELL,0.00028296,0.49975,0.48705,1,1
1,GO REGULATION OF FIBROBLAST MIGRATION,0.0022699,0.49907,0.48576,1,1
1,GO REGULATION OF PHAGOCYTOSIS,0.00016006,0.49893,0.48842,1,1
1,GO PYRIMIDINE CONTAINING COMPOUND CATABOLIC PROCESS,4.8258e-05,0.49872,0.47665,1,1
1,GO CERAMIDE CATABOLIC PROCESS,0.0020112,0.49814,0.41863,1,1
1,GO REGULATION OF DNA TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS,0.00031055,0.49808,0.40676,1,1
1,GO RESPONSE TO CYTOKINE,0.0009903,0.49749,0.37269,1,1
1,GO INTERLEUKIN 1 MEDIATED SIGNALING PATHWAY,0.00090875,0.49709,0.39116,1,1
1,GO REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,0.00029645,0.49633,0.58091,1,1
1,GO NEGATIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,0.00061317,0.4958,0.48678,1,1
1,GO OSTEOBLAST DEVELOPMENT,0.0020112,0.49495,0.43932,1,1
1,GO PLASMA LIPOPROTEIN PARTICLE CLEARANCE,0.00020344,0.49471,0.4969,1,1
1,GO STORE OPERATED CALCIUM ENTRY,0.001448,0.49428,0.411,1,1
1,GO SMOOTH MUSCLE CELL PROLIFERATION,0.00064092,0.49414,0.4455,1,1
1,GO ACUTE INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,0.00073133,0.49399,0.52587,1,1
1,GO POSITIVE REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS,0.0039282,0.49348,0.57758,1,1
1,GO CELLULAR RESPONSE TO OSMOTIC STRESS,0.00021334,0.49339,0.45385,1,1
1,GO TYPE I INTERFERON PRODUCTION,0.0013321,0.49247,0.37551,1,1
1,GO REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,0.0010336,0.49192,0.4004,1,1
1,GO POSITIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,0.00031055,0.49131,0.38069,1,1
1,GO NEGATIVE REGULATION OF I KAPPAB KINASE NF KAPPAB SIGNALING,0.00037344,0.49106,0.42472,1,1
1,GO ANTIGEN PROCESSING AND PRESENTATION,0.00024585,0.48949,0.4335,1,1
1,GO LENS FIBER CELL DEVELOPMENT,0.01247,0.48892,0.46599,1,1
1,GO HISTONE SERINE PHOSPHORYLATION,0.0037806,0.48845,0.45807,1,1
1,GO CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS,5.3491e-05,0.48759,0.48092,1,1
1,GO NEGATIVE REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING,0.0002237,0.48759,0.50697,1,1
1,GO WOUND HEALING,0.00066983,0.48693,0.41064,1,1
1,GO NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE,0.0023626,0.48605,0.45907,1,1
1,GO MYELOID LEUKOCYTE MEDIATED IMMUNITY,0.00053648,0.48583,0.40373,1,1
1,GO NEGATIVE REGULATION OF CYTOKINE PRODUCTION,0.0002237,0.48536,0.42777,1,1
1,GO LYMPHANGIOGENESIS,0.00031055,0.48378,0.47699,1,1
1,GO MONOCYTE CHEMOTAXIS,0.0025586,0.4829,0.44426,1,1
1,GO PRI MIRNA TRANSCRIPTION BY RNA POLYMERASE II,0.01857,0.48263,0.38203,1,1
1,GO CHONDROITIN SULFATE BIOSYNTHETIC PROCESS,0.0010336,0.48234,0.63833,1,1
1,GO 3 UTR MEDIATED MRNA DESTABILIZATION,0.00064092,0.48182,0.50243,1,1
1,GO PEPTIDYL PROLINE MODIFICATION,0.00035669,0.48095,0.438,1,1
1,GO G PROTEIN COUPLED PURINERGIC NUCLEOTIDE RECEPTOR SIGNALING PATHWAY,0.0023626,0.48013,0.34841,1,1
1,GO EPITHELIAL CELL APOPTOTIC PROCESS,0.00066983,0.47951,0.42546,1,1
1,GO CELLULAR RESPONSE TO ARSENIC CONTAINING SUBSTANCE,0.0010786,0.47947,0.42072,1,1
1,GO POSITIVE REGULATION OF INTERLEUKIN 1 PRODUCTION,0.016296,0.47941,0.37924,1,1
1,GO UDP N ACETYLGLUCOSAMINE METABOLIC PROCESS,0.00031055,0.47914,0.4897,1,1
1,GO POSITIVE REGULATION OF PROTEIN IMPORT,0.0031154,0.47817,0.39312,1,1
1,GO REGULATION OF MICROGLIAL CELL ACTIVATION,0.00042822,0.4774,0.51749,1,1
1,GO NEGATIVE REGULATION OF LEUKOCYTE CHEMOTAXIS,0.00090875,0.47657,0.48452,1,1
1,GO NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,0.0032392,0.47394,0.45485,1,1
1,GO UDP N ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS,0.00040918,0.47105,0.46829,1,1
1,GO IMMUNOGLOBULIN SECRETION,0.0029959,0.47048,0.46777,1,1
1,GO VIRAL GENE EXPRESSION,0.0021804,0.46947,0.39299,1,1
1,GO COAGULATION,0.00025768,0.46905,0.39142,1,1
1,GO PROTEASOME ASSEMBLY,0.0012247,0.46838,0.39317,1,1
1,GO REGULATION OF DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,0.0045725,0.46813,0.34986,1,1
1,GO TOLL LIKE RECEPTOR 2 SIGNALING PATHWAY,0.019808,0.46785,0.49914,1,1
1,GO REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY CIRCULATORY RENIN ANGIOTENSIN,0.028854,0.46776,0.41904,1,1
1,GO MONONUCLEAR CELL DIFFERENTIATION,0.00064092,0.46552,0.45273,1,1
1,GO PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM,0.0020943,0.46464,0.44949,1,1
1,GO POSITIVE REGULATION OF PODOSOME ASSEMBLY,0.0028806,0.46363,0.69146,1,1
1,GO CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY IN RESPONSE TO VIRUS,0.011255,0.46325,0.36085,1,1
1,GO CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,0.010874,0.46315,0.34226,1,1
1,GO T HELPER 2 CELL CYTOKINE PRODUCTION,0.0049293,0.46307,0.39904,1,1
1,GO PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS,0.0071194,0.4629,0.37606,1,1
1,GO POSITIVE REGULATION OF MYELOID LEUKOCYTE CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,0.010874,0.46273,0.38399,1,1
1,GO ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN,0.00040918,0.46202,0.41646,1,1
1,GO RRNA PSEUDOURIDINE SYNTHESIS,0.015254,0.46151,0.34261,1,1
1,GO REGULATION OF PROTEIN COMPLEX STABILITY,0.014755,0.46091,0.35314,1,1
1,GO REGULATION OF ALPHA BETA T CELL ACTIVATION,0.00073133,0.4609,0.36641,1,1
